Index, Checkpoint Creation, Checkpoint Location, Permission Change, Image Creation, Image Push, Pod Ready, Total
543, 460, 4, 11, 468, 970, 1525, 3663
544, 268, 3, 11, 450, 950, 1498, 3395
545, 412, 3, 11, 412, 951, 1632, 3643
546, 282, 3, 11, 440, 914, 1541, 3397
547, 408, 3, 12, 414, 971, 1601, 3632
548, 256, 3, 10, 452, 1023, 1449, 3405
549, 409, 4, 10, 458, 1028, 1486, 3614
550, 362, 3, 10, 463, 942, 1434, 3421
551, 460, 4, 11, 444, 943, 1509, 3596
552, 277, 4, 11, 445, 1034, 2146, 4138
553, 445, 4, 11, 456, 1040, 1410, 3593
554, 324, 4, 12, 469, 1028, 1397, 3444
555, 383, 4, 10, 417, 967, 1581, 3585
556, 293, 3, 10, 426, 982, 1548, 3465
557, 433, 3, 10, 429, 983, 1494, 3571
558, 286, 3, 9, 425, 919, 1632, 3480
559, 403, 3, 11, 411, 946, 1570, 3558
560, 284, 4, 11, 440, 1014, 1511, 3481
561, 405, 3, 11, 428, 921, 1554, 3543
562, 299, 4, 9, 419, 917, 1345, 3203
563, 377, 3, 11, 438, 954, 1542, 3542
564, 265, 4, 11, 429, 969, 2324, 4214
565, 428, 4, 12, 408, 950, 1523, 3537
566, 269, 4, 12, 412, 1068, 1545, 3514
567, 407, 4, 11, 462, 969, 1462, 3532
568, 320, 4, 11, 422, 918, 1638, 3516
569, 373, 3, 11, 421, 921, 1576, 3523
570, 262, 3, 11, 432, 930, 1686, 3536
571, 444, 4, 10, 392, 991, 1447, 3507
572, 269, 4, 12, 468, 1019, 1545, 3533
573, 413, 4, 10, 441, 974, 1425, 3488
574, 282, 4, 12, 443, 991, 1615, 3552
575, 411, 4, 11, 448, 940, 1447, 3483
576, 260, 4, 12, 436, 977, 1664, 3571
577, 428, 4, 12, 452, 958, 1372, 3445
578, 310, 3, 9, 432, 989, 2639, 4593
579, 429, 4, 12, 448, 1012, 1310, 3438
580, 335, 3, 9, 403, 938, 1729, 3624
581, 439, 3, 11, 421, 932, 1396, 3423
582, 328, 4, 11, 426, 1001, 2329, 4324
583, 487, 5, 12, 445, 959, 2259, 4397
584, 294, 3, 10, 418, 1032, 1667, 3634
585, 399, 4, 10, 466, 1003, 1270, 3384
586, 318, 4, 11, 426, 1061, 2316, 4362
587, 425, 3, 12, 416, 986, 1324, 3384
588, 250, 3, 10, 432, 926, 1851, 3677
589, 401, 4, 10, 424, 971, 2060, 4083
590, 301, 4, 11, 441, 1048, 1686, 3697
591, 411, 4, 12, 450, 919, 1337, 3351
592, 323, 4, 11, 416, 989, 1742, 3697
593, 410, 4, 11, 445, 1000, 1941, 4035
594, 262, 3, 10, 441, 986, 1782, 3702
595, 397, 4, 13, 406, 952, 1348, 3338
596, 288, 4, 11, 424, 974, 1802, 3714
597, 397, 4, 11, 446, 995, 1251, 3325
598, 331, 3, 12, 445, 929, 1795, 3722
599, 431, 3, 11, 419, 934, 1303, 3315
600, 266, 4, 10, 414, 1003, 1544, 3447
601, 427, 4, 10, 424, 1000, 1215, 3292
602, 275, 4, 12, 406, 991, 1852, 3752
603, 419, 3, 12, 440, 1045, 2154, 4290
604, 309, 4, 9, 448, 960, 1829, 3768
605, 470, 3, 11, 454, 924, 2174, 4270
606, 281, 4, 11, 415, 936, 2926, 4781
607, 436, 4, 11, 434, 1004, 2156, 4267
608, 290, 4, 11, 435, 1039, 2481, 4479
609, 409, 4, 11, 448, 1010, 2144, 4255
610, 292, 4, 12, 425, 961, 1877, 3775
611, 402, 4, 11, 442, 1070, 2076, 4227
612, 313, 4, 11, 436, 1012, 1490, 3488
613, 435, 4, 13, 443, 936, 2189, 4239
614, 278, 3, 10, 437, 938, 1910, 3790
615, 420, 4, 10, 422, 972, 2189, 4230
616, 291, 4, 12, 438, 950, 1898, 3805
617, 371, 3, 11, 437, 901, 1293, 3230
618, 275, 4, 12, 459, 969, 1873, 3811
619, 411, 4, 11, 451, 1017, 2116, 4237
620, 268, 4, 11, 438, 948, 1955, 3839
621, 428, 4, 12, 459, 1076, 1992, 4194
622, 258, 4, 11, 447, 976, 1950, 3856
623, 424, 4, 11, 454, 1025, 2036, 4181
624, 279, 4, 11, 431, 955, 1969, 3866
625, 371, 4, 10, 423, 1017, 2139, 4181
626, 266, 4, 11, 437, 1007, 1949, 3888
627, 381, 5, 10, 463, 1111, 1947, 4141
628, 309, 4, 11, 440, 946, 1982, 3902
629, 399, 4, 12, 433, 1020, 2045, 4131
630, 278, 3, 10, 438, 985, 1708, 3628
631, 424, 4, 10, 431, 943, 2093, 4120
632, 290, 4, 11, 429, 993, 1702, 3642
633, 396, 3, 11, 436, 959, 2096, 4108
634, 281, 4, 10, 444, 1066, 1938, 3951
635, 375, 4, 12, 442, 941, 2109, 4093
636, 286, 4, 11, 446, 954, 2040, 3948
637, 363, 4, 11, 432, 1000, 2062, 4099
638, 315, 4, 10, 460, 1020, 1951, 3968
639, 362, 3, 11, 458, 1068, 1954, 4077
640, 296, 4, 10, 464, 1069, 1923, 3972
641, 361, 4, 10, 443, 994, 2027, 4056
642, 268, 4, 10, 429, 958, 2124, 3996
643, 363, 3, 11, 408, 937, 2102, 4044
644, 260, 3, 12, 421, 936, 2161, 3995
645, 430, 4, 10, 434, 994, 1963, 4049
646, 272, 4, 10, 445, 965, 2120, 4020
647, 370, 4, 12, 417, 943, 2051, 4013
648, 240, 3, 11, 445, 1004, 2126, 4034
649, 345, 3, 12, 410, 887, 1134, 3007
650, 238, 4, 10, 448, 899, 2261, 4066
651, 354, 3, 10, 406, 964, 2016, 3974
652, 286, 4, 10, 418, 1012, 2125, 4061
653, 371, 3, 13, 434, 964, 1945, 3954
654, 284, 3, 10, 412, 939, 2253, 4105
655, 367, 4, 12, 421, 986, 1928, 3941
656, 273, 3, 13, 422, 971, 1906, 3791
657, 391, 4, 11, 436, 980, 1918, 3964
658, 305, 4, 10, 458, 1082, 2039, 4112
659, 420, 3, 12, 466, 1076, 1434, 3631
660, 299, 4, 11, 434, 955, 2210, 4127
661, 351, 6, 12, 436, 987, 1864, 3878
662, 301, 4, 10, 444, 1046, 1820, 3838
663, 365, 4, 13, 453, 1011, 1823, 3881
664, 279, 5, 13, 448, 1023, 2186, 4167
665, 361, 5, 13, 449, 963, 1959, 3960
666, 301, 3, 11, 439, 1013, 2059, 4040
667, 386, 5, 12, 444, 947, 1799, 3816
668, 272, 4, 11, 454, 1008, 2215, 4195
669, 375, 3, 11, 423, 958, 1819, 3807
670, 270, 4, 11, 442, 954, 2324, 4219
671, 405, 3, 11, 457, 992, 1724, 3803
672, 244, 3, 12, 442, 951, 2377, 4243
673, 405, 5, 14, 474, 991, 1672, 3782
674, 281, 4, 10, 455, 1012, 2275, 4250
675, 376, 6, 12, 443, 1006, 1691, 3749
676, 277, 4, 10, 438, 1098, 2238, 4277
677, 374, 6, 12, 474, 1092, 2270, 4450
678, 266, 4, 11, 475, 998, 2311, 4286
679, 364, 4, 12, 434, 997, 1707, 3736
680, 278, 4, 13, 432, 930, 2132, 4000
681, 338, 4, 11, 462, 1020, 1677, 3730
682, 263, 3, 10, 468, 1059, 2306, 4329
683, 299, 4, 10, 437, 984, 1743, 3702
684, 280, 3, 10, 443, 1036, 2326, 4327
685, 359, 5, 11, 444, 949, 1687, 3672
686, 275, 4, 10, 447, 945, 1448, 3335
687, 402, 5, 13, 462, 972, 1579, 3656
688, 290, 4, 12, 477, 985, 2064, 4065
689, 377, 5, 13, 461, 1026, 1543, 3653
690, 273, 5, 15, 454, 963, 1421, 3348
691, 411, 4, 12, 455, 1009, 1532, 3655
692, 280, 4, 11, 432, 1010, 2410, 4361
693, 412, 3, 11, 449, 970, 1575, 3651
694, 312, 6, 14, 429, 1053, 2306, 4343
695, 373, 4, 14, 471, 1117, 1417, 3616
696, 285, 6, 11, 423, 995, 1475, 3404
697, 383, 4, 11, 458, 981, 1577, 3639
698, 335, 3, 10, 434, 937, 2192, 4114
699, 373, 4, 11, 425, 1013, 1571, 3619
700, 297, 4, 11, 443, 1012, 2445, 4423
701, 385, 4, 10, 470, 962, 1566, 3614
702, 260, 3, 10, 399, 888, 2385, 4144
703, 364, 2, 9, 424, 1012, 1591, 3618
704, 256, 4, 12, 445, 1017, 1487, 3432
705, 438, 4, 12, 419, 963, 1522, 3580
706, 253, 4, 11, 430, 1000, 2253, 4161
707, 360, 3, 11, 464, 980, 1526, 3565
708, 253, 3, 10, 450, 985, 2282, 4197
709, 368, 4, 12, 440, 950, 1532, 3526
710, 258, 5, 11, 448, 942, 2337, 4210
711, 355, 4, 11, 448, 993, 1490, 3518
712, 258, 3, 12, 444, 951, 2344, 4231
713, 363, 3, 13, 462, 1015, 1428, 3504
714, 268, 4, 10, 442, 1016, 1583, 3544
715, 366, 4, 11, 472, 985, 1433, 3483
716, 272, 4, 11, 424, 945, 1662, 3543
717, 367, 5, 11, 448, 944, 1480, 3471
718, 255, 4, 11, 433, 1015, 1659, 3594
719, 367, 3, 12, 449, 1060, 2317, 4437
720, 267, 4, 12, 474, 959, 1645, 3580
721, 337, 4, 12, 435, 938, 1483, 3428
722, 261, 4, 12, 446, 1022, 1643, 3613
723, 366, 4, 12, 446, 906, 1444, 3405
724, 252, 3, 11, 439, 973, 1722, 3618
725, 342, 4, 11, 442, 1005, 1364, 3389
726, 260, 4, 11, 433, 961, 1771, 3644
727, 354, 3, 10, 462, 958, 1377, 3392
728, 257, 4, 11, 451, 965, 1748, 3646
729, 343, 4, 12, 468, 962, 1358, 3374
730, 269, 4, 11, 482, 1007, 1678, 3662
731, 361, 3, 11, 422, 946, 1748, 3720
732, 255, 3, 10, 427, 1096, 2332, 4336
733, 372, 4, 10, 456, 988, 1324, 3363
734, 255, 3, 11, 426, 984, 1786, 3674
735, 413, 4, 12, 468, 969, 1960, 4046
736, 295, 3, 10, 451, 1012, 1716, 3703
737, 378, 4, 9, 440, 1003, 2290, 4345
738, 287, 3, 10, 451, 1037, 1715, 3713
739, 365, 4, 10, 410, 930, 1383, 3318
740, 249, 3, 11, 437, 1014, 1790, 3721
741, 396, 3, 11, 459, 1025, 2170, 4291
742, 269, 4, 10, 454, 1026, 1783, 3754
743, 392, 4, 11, 437, 912, 2014, 3989
744, 262, 4, 11, 430, 970, 1874, 3763
745, 375, 3, 12, 443, 992, 2227, 4280
746, 278, 4, 11, 440, 982, 1836, 3766
747, 395, 4, 11, 457, 967, 1213, 3271
748, 271, 3, 11, 448, 1045, 1755, 3758
749, 332, 4, 12, 471, 945, 1973, 3959
750, 331, 3, 10, 460, 1097, 2374, 4483
751, 403, 4, 12, 475, 1028, 2097, 4251
752, 281, 4, 10, 474, 1007, 1782, 3776
753, 353, 4, 12, 471, 957, 1925, 3943
754, 263, 4, 11, 405, 984, 1908, 3795
755, 373, 4, 11, 459, 985, 2177, 4230
756, 285, 4, 10, 473, 993, 1845, 3820
757, 363, 4, 12, 467, 998, 2128, 4189
758, 260, 4, 11, 434, 1000, 1912, 3839
759, 346, 3, 11, 450, 1026, 2145, 4206
760, 245, 4, 11, 397, 898, 2105, 3861
761, 362, 3, 12, 448, 966, 2144, 4166
762, 294, 4, 10, 433, 1077, 1837, 3866
763, 388, 4, 12, 444, 963, 2116, 4152
764, 290, 4, 10, 450, 1026, 1899, 3895
765, 363, 3, 10, 449, 921, 1360, 3323
766, 277, 3, 10, 474, 1021, 2114, 4117
767, 420, 4, 11, 432, 1023, 2003, 4113
768, 251, 3, 11, 398, 920, 3147, 4934
769, 374, 4, 12, 452, 1033, 1997, 4098
770, 290, 3, 11, 444, 902, 2085, 3948
771, 348, 3, 12, 450, 919, 2136, 4093
772, 269, 4, 10, 452, 940, 2061, 3952
773, 378, 4, 13, 473, 1017, 1944, 4054
774, 322, 4, 11, 480, 1087, 1834, 3959
775, 382, 4, 11, 491, 955, 1978, 4043
776, 283, 4, 11, 443, 989, 2050, 3998
777, 366, 3, 11, 464, 940, 2019, 4019
778, 301, 3, 10, 422, 885, 2179, 4017
779, 371, 3, 10, 408, 925, 2112, 4035
780, 261, 3, 10, 416, 947, 2212, 4054
781, 351, 3, 10, 466, 1026, 1914, 3985
782, 252, 3, 13, 430, 965, 3910, 5794
783, 363, 3, 11, 448, 987, 1886, 3930
784, 284, 4, 11, 463, 1038, 2103, 4127
785, 359, 4, 12, 443, 988, 1863, 3893
786, 286, 4, 11, 453, 1029, 2118, 4125
787, 356, 4, 11, 482, 1052, 1747, 3883
788, 254, 4, 10, 440, 982, 2268, 4164
789, 348, 4, 13, 453, 945, 1892, 3883
790, 274, 4, 11, 440, 940, 2295, 4185
791, 338, 4, 12, 454, 961, 1839, 3821
792, 301, 4, 11, 447, 1096, 1864, 3928
793, 370, 4, 12, 463, 999, 1750, 3815
794, 320, 3, 10, 438, 998, 1949, 3938
795, 352, 4, 12, 446, 963, 1485, 3488
796, 300, 3, 10, 466, 935, 2344, 4263
797, 360, 3, 10, 422, 946, 1484, 3450
798, 269, 4, 11, 440, 947, 2404, 4294
799, 403, 3, 11, 426, 1018, 1658, 3738
800, 298, 3, 10, 433, 900, 1492, 3334
801, 348, 3, 10, 423, 1024, 1685, 3712
802, 293, 3, 9, 425, 1015, 2403, 4352
803, 365, 3, 12, 444, 983, 1662, 3685
804, 257, 3, 11, 420, 920, 1549, 3371
805, 319, 3, 11, 494, 1075, 1256, 3381
806, 273, 4, 12, 440, 971, 2451, 4363
807, 379, 4, 12, 471, 1002, 1555, 3641
808, 295, 4, 11, 438, 939, 1498, 3390
809, 385, 4, 12, 454, 965, 1611, 3643
810, 303, 3, 9, 422, 1047, 2402, 4395
811, 386, 4, 12, 479, 1027, 1496, 3633
812, 259, 4, 12, 454, 945, 1507, 3393
813, 370, 4, 12, 444, 1005, 1568, 3625
814, 314, 3, 10, 451, 985, 1435, 3406
815, 358, 4, 12, 465, 976, 1591, 3619
816, 299, 3, 12, 437, 1005, 1445, 3410
817, 344, 4, 12, 480, 1030, 1525, 3602
818, 271, 4, 12, 468, 1010, 2152, 4138
819, 331, 3, 11, 435, 942, 1660, 3594
820, 265, 3, 12, 478, 1100, 2056, 4146
821, 350, 4, 12, 466, 1020, 1507, 3583
822, 276, 4, 11, 430, 994, 1537, 3455
823, 301, 3, 10, 441, 1061, 1554, 3591
824, 285, 3, 9, 436, 1036, 1481, 3452
825, 380, 4, 13, 423, 1016, 1531, 3574
826, 261, 4, 11, 394, 926, 1378, 3179
827, 402, 3, 11, 481, 1015, 1428, 3561
828, 284, 3, 11, 431, 1056, 2183, 4185
829, 366, 4, 11, 462, 1041, 1440, 3545
830, 283, 4, 11, 429, 952, 1593, 3485
831, 329, 3, 11, 434, 948, 1598, 3541
832, 270, 4, 12, 434, 925, 2367, 4226
833, 334, 4, 12, 436, 1005, 1486, 3509
834, 265, 4, 12, 447, 941, 1642, 3523
835, 350, 3, 9, 412, 932, 1570, 3499
836, 315, 4, 10, 464, 1037, 2501, 4546
837, 366, 3, 12, 434, 1002, 1417, 3461
838, 260, 4, 12, 443, 961, 2376, 4279
839, 369, 4, 13, 443, 1011, 1379, 3444
840, 283, 3, 10, 448, 978, 1658, 3595
841, 366, 3, 11, 401, 1055, 1376, 3431
842, 302, 4, 10, 472, 1017, 2315, 4325
843, 351, 4, 12, 446, 931, 1439, 3398
844, 270, 4, 11, 410, 970, 1767, 3637
845, 371, 3, 11, 406, 974, 1418, 3400
846, 294, 3, 10, 441, 1033, 1683, 3668
847, 421, 4, 12, 429, 1082, 2189, 4348
848, 293, 4, 12, 451, 1012, 2677, 4666
849, 378, 4, 13, 457, 989, 1242, 3312
850, 289, 4, 11, 458, 960, 1759, 3707
851, 367, 4, 11, 447, 981, 1218, 3253
852, 268, 4, 12, 433, 964, 1534, 3434
853, 374, 3, 11, 407, 915, 1384, 3310
854, 276, 4, 9, 426, 988, 1855, 3763
855, 391, 3, 11, 442, 994, 1207, 3260
856, 290, 4, 11, 436, 938, 1580, 3480
857, 359, 4, 11, 456, 963, 1941, 3947
858, 276, 4, 11, 442, 978, 1866, 3794
859, 391, 4, 12, 440, 999, 2163, 4237
860, 255, 3, 11, 429, 1039, 1862, 3815
861, 341, 4, 10, 461, 994, 2176, 4213
862, 282, 3, 14, 450, 928, 1623, 3521
863, 385, 4, 12, 458, 912, 1211, 3197
864, 261, 4, 12, 409, 978, 1680, 3555
865, 380, 3, 10, 444, 1052, 2087, 4201
866, 284, 4, 11, 477, 974, 1868, 3837
867, 366, 4, 12, 438, 964, 2140, 4162
868, 359, 4, 11, 452, 1052, 1750, 3854
869, 407, 3, 10, 414, 919, 2213, 4171
870, 290, 4, 9, 412, 933, 2017, 3870
871, 386, 3, 11, 397, 936, 2216, 4160
872, 284, 3, 10, 400, 959, 2034, 3894
873, 374, 3, 10, 435, 919, 2187, 4140
874, 260, 2, 9, 420, 953, 3060, 4918
875, 363, 3, 10, 410, 937, 2189, 4131
876, 268, 3, 10, 421, 960, 2051, 3927
877, 355, 3, 11, 407, 955, 1890, 3835
878, 280, 4, 11, 433, 1060, 1929, 3927
879, 410, 4, 11, 471, 989, 2003, 4114
880, 303, 4, 11, 437, 923, 2053, 3935
881, 410, 3, 10, 433, 961, 2079, 4109
882, 252, 3, 11, 426, 931, 3105, 4942
883, 373, 3, 10, 433, 980, 2067, 4082
884, 331, 4, 11, 446, 1015, 1936, 3946
885, 394, 4, 11, 430, 962, 2062, 4081
886, 264, 3, 10, 423, 978, 2090, 3973
887, 387, 4, 10, 428, 916, 2107, 4069
888, 255, 3, 11, 425, 940, 2135, 3972
889, 371, 3, 11, 413, 942, 2089, 4053
890, 256, 3, 10, 422, 916, 2175, 3999
891, 386, 3, 11, 446, 1007, 1972, 4040
892, 241, 3, 12, 421, 958, 1883, 3732
893, 372, 4, 11, 442, 937, 2016, 4006
894, 302, 3, 9, 430, 1033, 2038, 4033
895, 368, 5, 13, 446, 1009, 1936, 3996
896, 276, 4, 11, 452, 1054, 2031, 4043
897, 404, 4, 11, 486, 1011, 1828, 3965
898, 254, 4, 12, 455, 1090, 3042, 5079
899, 391, 5, 11, 437, 949, 1942, 3946
900, 317, 3, 11, 425, 1007, 1827, 3808
901, 362, 3, 10, 426, 949, 1970, 3944
902, 306, 4, 10, 435, 1026, 3132, 5121
903, 392, 4, 10, 464, 976, 1852, 3912
904, 275, 4, 9, 424, 938, 2278, 4135
905, 401, 4, 13, 451, 969, 1826, 3890
906, 254, 4, 11, 418, 907, 2350, 4152
907, 391, 4, 11, 429, 940, 1911, 3897
908, 283, 3, 11, 410, 950, 2288, 4156
909, 387, 3, 11, 440, 998, 1822, 3877
910, 259, 4, 10, 442, 932, 2315, 4173
911, 356, 4, 11, 439, 951, 1900, 3878
912, 246, 3, 11, 431, 954, 2344, 4195
913, 389, 3, 11, 421, 950, 1855, 3843
914, 234, 3, 10, 415, 941, 2420, 4233
915, 400, 3, 11, 442, 994, 1763, 3828
916, 260, 3, 11, 412, 974, 2325, 4190
917, 339, 3, 11, 407, 966, 1877, 3816
918, 307, 3, 10, 395, 911, 1406, 3232
919, 353, 3, 10, 434, 967, 1821, 3799
920, 305, 3, 10, 413, 1042, 2282, 4259
921, 379, 3, 10, 444, 950, 1760, 3766
922, 316, 3, 10, 406, 929, 1415, 3283
923, 435, 3, 11, 449, 983, 1652, 3756
924, 235, 3, 10, 453, 952, 2422, 4289
925, 368, 3, 11, 438, 940, 1765, 3738
926, 264, 4, 11, 425, 927, 1468, 3311
927, 402, 3, 11, 426, 1048, 1619, 3729
928, 285, 4, 11, 427, 966, 2423, 4330
929, 390, 4, 10, 417, 904, 1499, 3432
930, 249, 3, 10, 384, 879, 1627, 3346
931, 383, 3, 10, 419, 916, 1796, 3731
932, 276, 3, 10, 396, 918, 2273, 4076
933, 395, 4, 10, 437, 1004, 1635, 3691
934, 366, 5, 15, 591, 1170, 1838, 4266
935, 415, 6, 18, 587, 1133, 1865, 4298
936, 280, 4, 10, 454, 967, 2423, 4355
937, 355, 3, 10, 410, 949, 1735, 3673
938, 266, 4, 10, 421, 1086, 1413, 3408
939, 366, 4, 12, 440, 1009, 1576, 3631
940, 292, 5, 11, 406, 891, 2304, 4114
941, 385, 4, 11, 455, 1027, 1493, 3599
942, 275, 4, 12, 445, 986, 2189, 4132
943, 449, 3, 11, 401, 909, 1604, 3591
944, 335, 3, 12, 414, 977, 2193, 4144
945, 386, 4, 11, 433, 1005, 1521, 3582
946, 315, 3, 10, 403, 974, 3268, 5172
947, 398, 3, 10, 419, 932, 1581, 3550
948, 347, 3, 10, 426, 955, 1552, 3495
949, 400, 3, 11, 395, 972, 1550, 3541
950, 295, 3, 10, 422, 956, 1625, 3512
951, 319, 4, 12, 426, 1079, 1470, 3533
952, 249, 3, 9, 472, 1007, 1575, 3526
953, 298, 4, 9, 459, 961, 1536, 3490
954, 251, 3, 10, 436, 909, 1725, 3535
955, 324, 3, 11, 407, 912, 1640, 3506
956, 256, 4, 12, 470, 978, 1611, 3544
957, 283, 3, 10, 457, 1056, 1440, 3475
958, 260, 3, 12, 435, 922, 2411, 4262
959, 281, 4, 10, 424, 964, 1566, 3465
960, 262, 3, 11, 436, 955, 2422, 4298
961, 265, 3, 10, 432, 953, 1563, 3448
962, 286, 4, 11, 411, 951, 1739, 3599
963, 289, 4, 9, 407, 888, 1329, 3132
964, 274, 4, 10, 437, 1038, 1661, 3628
965, 290, 4, 10, 427, 922, 1542, 3411
966, 246, 4, 11, 429, 966, 2767, 4636
967, 282, 3, 10, 417, 978, 1493, 3409
968, 247, 3, 10, 409, 942, 1840, 3658
969, 290, 4, 9, 387, 867, 1648, 3408
970, 266, 4, 9, 418, 994, 1791, 3680
971, 287, 3, 10, 418, 937, 1218, 3083
972, 306, 4, 11, 438, 878, 1839, 3679
973, 296, 3, 11, 411, 963, 1470, 3358
974, 289, 3, 9, 398, 899, 1900, 3700
975, 325, 3, 10, 404, 1018, 1405, 3371
976, 275, 4, 10, 424, 1007, 1487, 3410
977, 319, 4, 11, 400, 874, 1537, 3352
978, 260, 4, 10, 421, 937, 1881, 3713
979, 366, 4, 11, 437, 977, 1305, 3324
980, 287, 4, 10, 432, 965, 1829, 3734
981, 297, 3, 11, 452, 977, 2048, 4006
982, 338, 3, 10, 442, 984, 1744, 3736
983, 377, 4, 10, 418, 948, 1337, 3305
984, 302, 4, 11, 450, 963, 1786, 3735
985, 364, 3, 11, 420, 938, 1315, 3273
986, 287, 4, 11, 436, 1036, 1765, 3760
987, 384, 3, 10, 454, 1095, 2104, 4274
988, 252, 3, 10, 410, 1060, 1555, 3492
989, 370, 4, 10, 429, 985, 1255, 3259
990, 289, 3, 11, 407, 974, 1920, 3809
991, 356, 3, 12, 404, 992, 1266, 3239
992, 262, 4, 11, 455, 921, 1973, 3835
993, 345, 3, 10, 411, 957, 1293, 3227
994, 249, 3, 11, 440, 974, 2959, 4839
995, 373, 3, 10, 406, 899, 1326, 3222
996, 262, 4, 11, 424, 971, 1959, 3843
997, 370, 4, 10, 405, 918, 2284, 4201
998, 292, 4, 10, 422, 907, 2025, 3864
999, 394, 6, 17, 612, 1212, 1551, 4078
1000, 369, 5, 16, 639, 1341, 2033, 4715
1001, 387, 6, 17, 675, 1351, 2291, 5052
1002, 408, 5, 18, 639, 1233, 2093, 4708
1003, 433, 5, 17, 573, 1169, 1560, 4066
1004, 331, 6, 17, 640, 1275, 2125, 4716
1005, 366, 5, 16, 604, 1293, 2495, 5091
1006, 345, 5, 16, 601, 1345, 2099, 4717
1007, 377, 6, 19, 690, 1317, 2374, 5087
1008, 366, 6, 17, 654, 1334, 2075, 4741
1009, 421, 6, 17, 584, 1286, 2458, 5068
1010, 390, 5, 16, 574, 1194, 2270, 4746
1011, 406, 6, 18, 593, 1320, 2432, 5075
1012, 344, 7, 19, 633, 1320, 2074, 4708
1013, 464, 7, 17, 633, 1131, 1534, 4087
1014, 347, 6, 17, 573, 1110, 2408, 4730
1015, 406, 5, 16, 572, 1335, 2466, 5106
1016, 357, 6, 19, 612, 1205, 2271, 4763
1017, 396, 4, 15, 566, 1199, 1615, 4067
1018, 367, 6, 17, 640, 1244, 2133, 4720
1019, 406, 5, 20, 588, 1377, 2374, 5066
1020, 402, 6, 17, 612, 1287, 2122, 4740
1021, 413, 6, 18, 606, 1263, 2467, 5056
1022, 404, 8, 18, 614, 1274, 2049, 4687
1023, 412, 8, 17, 627, 1393, 2179, 4959
1024, 341, 6, 17, 579, 1273, 2202, 4717
1025, 429, 6, 19, 705, 1401, 2078, 4964
1026, 356, 8, 19, 695, 1351, 2829, 5589
1027, 356, 6, 16, 751, 1342, 2284, 5076
1028, 357, 8, 20, 646, 1259, 1671, 4269
1029, 362, 7, 20, 646, 1328, 2368, 5067
1030, 365, 7, 18, 726, 1486, 1662, 4576
1031, 381, 6, 16, 676, 1415, 2293, 5104
1032, 311, 6, 18, 665, 1248, 2013, 4582
1033, 473, 6, 17, 686, 1426, 2011, 4968
1034, 315, 7, 19, 714, 1334, 1878, 4596
1035, 413, 7, 19, 652, 1427, 2131, 4963
1036, 356, 7, 18, 550, 1167, 2157, 4541
1037, 393, 5, 16, 628, 1259, 2521, 5122
1038, 363, 5, 17, 623, 1297, 2140, 4730
1039, 370, 6, 16, 640, 1251, 2547, 5155
1040, 323, 7, 18, 655, 1404, 1953, 4665
1041, 363, 7, 19, 651, 1256, 2391, 5006
1042, 371, 7, 18, 686, 1391, 1843, 4646
1043, 422, 7, 21, 659, 1312, 2080, 4809
1044, 346, 6, 17, 661, 1353, 1665, 4362
1045, 370, 6, 17, 671, 1293, 2440, 5097
1046, 333, 6, 14, 659, 1273, 2053, 4643
1047, 428, 7, 22, 626, 1239, 2403, 5034
1048, 400, 7, 16, 644, 1299, 1982, 4649
1049, 388, 7, 21, 662, 1383, 2328, 5088
1050, 339, 6, 16, 667, 1220, 2120, 4682
1051, 357, 6, 20, 625, 1396, 2367, 5087
1052, 406, 5, 17, 706, 1260, 2082, 4747
1053, 337, 6, 19, 670, 1284, 2144, 4779
