Index, Checkpoint Creation, Checkpoint Location, Permission Change, Image Creation, Image Push, Pod Ready, Total
766,243,3,11,368,646,1753,3234
767,291,3,10,376,731,1991,3613
768,219,4,11,388,741,1670,3238
769,345,3,10,377,730,1930,3607
770,208,3,11,372,701,1758,3257
771,350,4,11,382,758,1870,3585
772,211,3,11,386,673,1775,3263
773,350,4,10,388,855,1753,3568
774,209,3,11,392,755,1711,3284
775,345,4,11,380,751,1860,3554
776,226,3,10,368,676,1827,3315
777,316,3,11,377,712,1895,3522
778,216,3,11,376,724,1797,3331
779,312,4,11,468,865,1550,3482
780,208,4,10,374,682,1896,3381
781,306,3,10,373,766,1763,3430
782,219,3,10,375,694,1894,3399
783,313,3,10,398,740,1754,3432
784,245,4,11,367,683,1901,3414
785,303,4,10,381,749,1738,3402
786,238,4,12,383,761,1792,3397
787,329,4,11,418,778,1644,3404
788,232,3,10,371,690,1900,3416
789,315,3,11,374,776,1715,3392
790,215,3,11,396,697,1918,3444
791,314,4,11,372,782,1701,3393
792,224,3,11,387,762,1893,3483
793,272,3,11,411,810,1630,3351
794,222,3,12,376,699,1966,3475
795,344,3,10,385,740,1657,3351
796,242,3,11,360,662,2033,3509
797,302,3,11,405,798,1587,3321
798,214,4,12,373,678,2008,3492
799,320,3,11,395,797,1592,3334
800,214,4,11,379,737,1949,3496
801,309,3,10,374,754,1634,3300
802,244,3,11,360,660,2046,3524
803,272,3,10,380,766,1680,3316
804,217,3,11,376,701,1997,3509
805,308,3,10,377,735,1653,3320
806,218,3,11,400,696,1916,3462
807,326,4,11,379,720,1683,3341
808,236,4,13,394,697,1954,3504
809,285,3,10,381,807,1613,3311
810,219,3,12,398,776,1919,3531
811,330,3,10,392,758,1604,3317
812,218,4,11,371,678,2030,3520
813,277,3,11,376,759,1677,3312
814,217,4,11,373,722,1980,3510
815,301,3,11,380,837,1534,3306
816,230,3,11,377,696,1981,3505
817,324,3,10,370,778,1620,3313
818,221,3,11,382,702,2004,3525
819,338,4,10,385,724,1623,3300
820,212,3,11,364,668,2073,3535
821,326,3,11,405,729,1627,3310
822,226,4,11,384,736,1966,3526
823,323,4,11,444,853,1401,3261
824,243,3,11,378,719,1975,3538
825,314,3,11,387,761,1598,3279
826,237,3,11,383,683,2060,3584
827,341,4,11,370,742,1579,3257
828,229,3,12,380,807,1939,3589
829,307,4,11,382,793,1503,3213
830,231,4,11,377,702,2116,3657
831,283,3,12,443,787,1391,3158
832,209,4,12,369,723,2142,3664
833,308,4,13,429,851,1315,3144
834,234,5,14,443,773,1932,3623
835,300,3,11,383,747,1456,3114
836,208,4,12,384,757,2149,3720
837,305,3,11,388,755,1387,3059
838,214,3,12,368,687,2274,3761
839,324,2,9,372,740,1414,3076
840,227,3,11,368,736,2214,3768
841,315,3,10,390,756,1383,3077
842,214,3,10,358,689,1278,2752
843,307,3,10,383,725,1444,3080
844,238,3,11,379,789,2137,3765
845,322,3,13,371,714,1404,3041
846,208,4,11,420,790,2126,3771
847,335,3,11,392,766,1316,3036
848,208,4,12,379,687,2327,3818
849,313,3,11,383,780,1286,3013
850,204,3,11,366,681,1341,2821
851,379,3,12,381,753,1235,2970
852,222,3,10,386,747,1312,2887
853,352,4,10,413,889,2030,3927
854,234,4,12,385,724,1340,2903
855,323,3,11,373,726,1263,2910
856,216,3,12,358,642,1479,2921
857,332,3,11,388,727,1252,2928
858,237,3,13,390,759,2317,3935
859,325,5,18,424,812,2040,3850
860,222,3,12,373,707,1412,2939
861,322,3,11,389,731,1224,2895
862,214,3,11,391,692,1423,2945
863,325,3,11,374,730,1220,2873
864,212,4,11,403,825,1297,2961
865,331,4,11,396,796,1106,2855
866,232,3,10,372,654,1570,3046
867,318,3,11,396,757,1086,2782
868,219,3,12,369,745,1485,3038
869,311,4,10,401,814,2018,3781
870,232,4,11,403,709,1480,3045
871,301,3,11,381,749,1112,2772
872,215,4,11,379,724,1524,3061
873,326,3,12,393,755,2055,3760
874,215,3,11,365,669,1602,3066
875,318,4,11,390,734,1092,2762
876,210,3,12,358,686,1588,3063
877,329,5,15,443,817,1862,3714
878,214,3,11,374,693,1589,3099
879,330,3,11,390,733,2021,3699
880,255,3,11,388,691,1565,3120
881,314,4,11,392,741,2003,3680
882,208,3,11,377,779,1541,3121
883,305,4,11,399,728,2027,3686
884,215,4,11,375,688,1646,3144
885,332,3,10,381,719,2030,3691
886,211,3,11,369,686,1648,3136
887,302,3,13,390,790,1985,3696
888,226,4,12,396,774,1487,3107
889,301,3,12,384,741,2012,3665
890,218,4,11,380,758,1565,3148
891,314,3,12,391,766,1986,3680
892,238,3,12,377,673,1668,3178
893,318,3,10,380,755,1962,3640
894,220,4,11,376,745,1651,3213
895,329,4,11,403,755,1890,3595
896,231,4,10,372,702,1734,3265
897,292,3,11,373,783,1896,3569
898,207,3,10,383,719,1752,3278
899,342,4,11,399,752,1812,3532
900,230,3,12,377,776,1703,3308
901,335,3,11,405,779,1778,3531
902,222,3,11,380,688,1805,3319
903,327,3,10,377,730,1834,3500
904,215,4,17,364,700,1811,3315
905,332,4,11,396,762,1794,3508
906,215,3,12,391,773,1724,3326
907,329,4,11,416,751,1769,3501
908,231,4,11,376,761,1756,3345
909,322,4,11,400,753,1758,3467
910,219,3,12,377,744,1770,3334
911,328,4,11,389,789,1739,3481
912,225,4,12,374,698,1842,3359
913,332,4,11,407,785,1696,3453
914,209,3,12,379,671,1874,3358
915,305,3,11,381,734,1744,3391
916,232,5,12,355,676,1899,3377
917,313,3,10,389,781,1743,3454
918,212,3,11,381,733,1804,3357
919,325,4,11,409,830,1661,3453
920,245,3,12,380,692,1819,3359
921,332,3,11,379,709,1809,3458
922,201,4,11,369,697,1909,3395
923,321,3,12,402,768,1715,3433
924,216,4,11,395,761,1790,3384
925,343,3,11,401,731,1703,3410
926,257,4,11,369,773,1784,3404
927,309,3,11,386,784,1698,3407
928,226,3,11,388,685,1877,3398
929,351,3,11,390,749,1725,3439
930,265,3,11,362,689,1863,3402
931,325,4,10,382,781,1701,3413
932,264,3,12,386,744,1793,3411
933,324,3,11,389,799,1665,3407
934,234,4,11,375,708,1895,3435
935,320,4,10,400,754,1679,3380
936,219,3,12,390,663,1943,3443
937,340,4,12,417,866,1469,3325
938,209,3,11,379,741,1928,3475
939,368,2,9,380,768,1622,3358
940,211,3,13,378,723,1983,3526
941,325,8,13,464,763,1428,3235
942,228,3,11,376,781,1935,3538
943,340,3,12,402,809,1516,3293
944,233,3,13,377,699,2009,3545
945,313,3,11,397,785,1527,3251
946,219,4,17,385,672,2098,3595
947,321,4,12,368,733,1614,3260
948,237,3,12,377,753,2018,3606
949,304,3,13,382,812,1501,3227
950,215,4,11,385,695,2103,3614
951,303,3,11,379,700,1596,3210
952,238,3,11,389,704,2065,3617
953,329,3,11,399,764,1477,3190
954,222,3,11,377,716,2108,3650
955,331,3,10,390,849,1388,3182
956,237,4,11,390,706,2077,3634
957,306,3,11,389,770,1467,3158
958,243,3,10,368,703,2105,3637
959,300,4,11,386,790,1459,3169
960,240,3,10,396,734,2036,3635
961,326,3,12,401,796,1422,3169
962,220,3,11,380,684,2151,3664
963,303,4,11,385,782,1461,3160
964,227,4,11,380,688,2164,3685
965,287,3,11,397,747,1463,3123
966,210,3,12,380,715,2182,3728
967,300,3,12,405,777,1358,3078
968,216,3,10,392,705,2220,3754
969,308,3,11,389,753,1344,3025
970,221,4,10,372,681,2290,3788
971,330,4,11,384,782,1301,3024
972,227,4,12,385,691,1286,2813
973,336,3,10,377,801,1269,3001
974,230,4,10,389,722,1297,2854
975,315,3,11,396,880,2129,3966
976,244,4,11,396,692,2315,3880
977,344,4,11,384,762,1222,2936
978,222,3,12,375,717,1382,2919
979,350,3,11,413,882,2026,3903
980,224,4,11,378,696,1372,2891
981,312,3,11,376,751,1255,2922
982,225,3,11,374,778,1309,2905
983,314,4,11,385,719,1252,2897
984,238,4,11,365,663,1443,2930
985,317,4,12,385,768,1153,2856
986,263,5,16,472,848,2014,3862
987,328,4,11,398,725,1214,2898
988,220,4,11,383,703,1380,2908
989,314,4,11,392,807,1159,2905
990,227,4,10,386,662,1435,2929
991,310,4,10,384,803,1167,2900
992,221,3,12,428,784,1246,2901
993,318,3,11,392,752,1223,2912
994,259,4,13,393,850,2134,3885
995,313,4,11,391,824,1164,2932
996,238,3,12,408,720,2254,3845
997,305,4,10,401,849,1180,2966
998,226,4,11,391,783,2242,3875
999,303,3,11,410,804,1185,2932
1000,227,4,11,368,689,1372,2873
1001,323,4,11,384,710,1296,2943
1002,248,4,11,380,706,1358,2911
1003,327,4,10,388,783,1207,2933
1004,237,3,12,373,762,1310,2902
1005,291,4,10,387,752,1274,2927
1006,262,4,12,375,695,1369,2920
1007,365,4,11,387,756,2161,3891
1008,223,3,11,372,723,1421,2961
1009,321,3,10,382,771,1147,2854
1010,242,3,10,404,787,2341,3996
1011,343,4,11,397,781,2056,3807
1012,220,3,11,375,672,1561,3046
1013,331,3,10,389,738,1096,2777
1014,201,3,10,372,744,1579,3106
1015,311,3,10,386,797,2042,3755
1016,273,3,12,418,751,1449,3115
1017,338,3,12,380,722,2050,3720
1018,205,3,11,375,783,1556,3149
1019,321,4,10,396,722,2015,3679
1020,229,4,11,369,761,1598,3183
1021,319,3,11,381,760,1922,3611
1022,227,4,11,373,715,1685,3219
1023,341,3,11,427,824,1754,3588
1024,222,4,10,394,708,1708,3251
1025,312,4,12,385,757,1895,3577
1026,214,3,10,393,692,1808,3322
1027,334,3,10,409,832,1695,3511
1028,251,4,11,368,766,1750,3353
1029,359,4,18,414,831,1655,3491
1030,214,4,11,393,687,1791,3310
1031,321,3,11,389,768,1789,3497
1032,225,4,11,365,681,1861,3353
1033,340,3,11,392,803,1713,3482
1034,224,4,11,390,758,1791,3384
1035,326,3,11,381,698,1819,3449
1036,224,3,10,375,771,1800,3386
1037,290,4,13,479,845,1464,3337
1038,222,3,11,360,732,1878,3411
1039,292,4,10,372,722,1825,3428
1040,199,3,11,364,700,1936,3416
1041,326,4,10,396,802,1664,3411
1042,243,4,10,378,685,1920,3444
1043,342,3,12,399,755,1640,3365
1044,227,4,11,372,713,1936,3470
1045,311,4,11,395,762,1648,3344
1046,206,3,11,364,750,1950,3489
1047,347,4,12,398,823,1503,3298
1048,208,4,11,392,703,2004,3533
1049,319,4,10,389,763,1587,3282
1050,206,3,11,369,667,2127,3585
1051,322,3,10,395,746,1537,3226
1052,205,3,11,378,770,2048,3621
1053,330,3,12,406,797,1446,3206
1054,234,4,10,385,680,2098,3607
1055,302,4,13,402,845,1416,3195
1056,215,4,12,373,802,1997,3614
1057,346,4,11,388,721,1473,3159
1058,230,4,11,378,669,2151,3647
1059,313,3,10,383,748,1501,3174
1060,232,3,11,387,757,2086,3686
1061,307,3,11,383,722,1475,3116
1062,213,4,12,428,710,2077,3690
1063,306,3,11,397,753,1421,3115
1064,222,3,10,378,714,2173,3714
1065,306,4,11,425,822,1311,3096
1066,229,3,11,398,725,2163,3736
1067,307,3,10,392,768,1366,3061
1068,240,3,12,379,701,1213,2758
1069,333,3,13,388,775,1317,3046
1070,227,3,11,376,747,2222,3792
1071,308,3,10,417,835,1214,3003
1072,238,4,11,390,702,2259,3812
1073,327,4,11,404,834,2186,3979
1074,221,4,11,379,682,1354,2859
1075,326,4,11,384,760,1258,2954
1076,232,3,11,376,691,1366,2888
1077,313,4,11,386,838,2163,3935
1078,223,4,12,396,722,2369,3932
1079,319,4,11,390,727,1231,2891
1080,230,4,11,371,704,1413,2940
1081,340,3,12,414,788,2122,3899
1082,205,4,11,374,672,1457,2928
1083,320,4,12,401,836,1076,2866
1084,232,3,11,406,733,1346,2940
1085,329,3,10,399,775,1112,2846
1086,208,3,11,381,689,1417,2917
1087,313,3,12,388,743,1191,2868
1088,237,4,12,400,728,1364,2952
1089,317,4,10,405,808,2086,3842
1090,241,4,12,387,691,1442,2990
1091,320,3,11,406,778,2105,3839
1092,211,4,11,369,666,1567,3033
1093,306,4,11,380,771,2099,3789
1094,241,3,10,368,675,1543,3047
1095,332,4,11,384,795,1075,2814
1096,211,4,12,375,738,1467,3011
