Index, Checkpoint Creation, Checkpoint Location, Permission Change, Image Creation, Image Push, Pod Ready, Total
368, 2093, 7, 17, 2339, 10704, 4757, 20213
369, 2095, 6, 17, 2290, 10711, 5418, 20835
370, 2321, 5, 17, 2448, 10596, 4136, 19852
371, 2137, 7, 18, 2233, 11386, 5035, 21132
372, 2142, 6, 17, 2483, 10400, 4557, 19923
373, 2062, 7, 17, 2576, 10208, 4759, 19949
374, 2007, 6, 18, 2438, 11005, 4463, 20242
375, 2099, 6, 19, 2374, 11045, 4983, 20846
376, 2135, 6, 16, 2285, 10906, 4576, 20225
377, 2051, 6, 18, 2359, 10939, 5448, 21139
378, 2385, 6, 19, 2339, 10473, 4589, 20120
379, 2219, 7, 18, 2435, 10801, 4443, 20232
380, 2136, 6, 20, 2352, 11111, 5007, 20963
381, 2047, 7, 17, 2567, 10493, 4790, 20235
382, 2042, 6, 19, 2389, 10235, 4860, 19872
383, 2086, 6, 19, 2362, 10901, 5250, 20916
384, 2004, 7, 17, 2412, 10895, 4590, 20260
385, 2191, 6, 18, 2223, 10705, 4484, 19939
386, 2024, 7, 17, 2322, 10763, 4695, 20139
387, 2006, 6, 18, 2433, 10305, 5145, 20249
388, 2065, 6, 19, 2499, 10645, 4672, 20214
389, 2026, 6, 17, 2433, 10217, 30342, 45310
390, 2004, 6, 18, 2357, 10847, 30356, 45920
391, 2143, 5, 17, 2397, 11459, 30346, 46677
392, 2077, 7, 18, 2387, 11852, 30364, 47007
393, 2115, 6, 18, 2383, 11167, 30319, 46323
394, 2135, 7, 19, 2516, 10603, 30364, 45952
395, 2073, 6, 19, 2652, 10452, 4601, 20128
396, 2091, 6, 18, 2378, 11041, 4319, 20162
397, 2187, 7, 18, 2596, 11419, 4674, 21221
398, 2200, 6, 18, 2759, 10220, 4647, 20175
399, 2050, 6, 16, 2640, 10839, 4367, 20242
400, 2069, 6, 18, 2368, 10763, 4674, 20222
401, 2144, 6, 18, 2381, 10904, 4470, 20235
402, 2469, 6, 19, 2253, 10638, 4453, 20146
403, 2171, 7, 17, 2333, 11096, 4325, 20262
404, 2135, 6, 17, 2365, 10797, 5291, 20936
405, 1902, 6, 17, 2652, 10780, 4224, 19914
406, 2227, 6, 17, 2361, 10750, 4471, 20140
407, 2001, 6, 17, 2316, 10488, 4777, 19929
408, 2176, 6, 18, 2371, 10902, 4450, 20250
409, 2070, 7, 18, 2400, 10419, 4990, 20225
410, 2171, 5, 16, 2399, 11858, 4466, 21225
411, 2050, 7, 17, 2635, 11233, 4683, 20943
412, 2078, 7, 17, 2412, 10607, 4543, 19979
413, 2145, 6, 18, 2457, 11279, 4052, 20262
414, 2144, 7, 17, 2436, 11061, 5292, 21238
415, 2292, 6, 18, 2418, 10377, 4498, 19929
416, 2111, 6, 19, 2314, 11337, 5032, 21133
417, 2069, 6, 17, 2592, 10689, 4444, 20131
418, 2061, 6, 17, 2265, 10792, 4537, 19980
419, 2038, 6, 17, 2379, 11369, 4823, 20946
420, 1961, 7, 16, 2421, 10394, 5141, 20235
421, 2162, 7, 18, 2595, 10473, 4292, 19866
422, 2116, 6, 18, 2426, 10674, 5406, 20964
423, 2086, 7, 20, 2742, 10127, 4647, 19957
424, 2047, 7, 16, 2285, 10857, 4703, 20226
425, 2128, 6, 18, 2447, 11298, 4700, 20929
426, 2064, 6, 19, 2346, 11380, 5057, 21185
427, 2011, 6, 18, 2579, 10176, 5120, 20236
428, 2009, 6, 18, 2424, 10067, 5094, 19927
429, 2024, 7, 18, 2630, 10950, 4894, 20828
430, 1994, 7, 18, 2400, 11499, 4983, 21227
431, 2093, 6, 18, 2385, 10747, 4364, 19943
432, 2051, 6, 17, 2561, 11328, 4824, 21117
433, 2232, 6, 18, 2379, 10458, 4531, 19939
434, 2096, 6, 18, 2505, 11304, 4682, 20947
435, 2055, 6, 18, 2415, 10486, 4611, 19942
436, 2053, 7, 23, 2671, 10455, 4601, 20125
437, 1958, 7, 17, 2383, 10708, 4828, 20246
438, 1983, 6, 20, 2521, 10924, 4380, 20167
439, 2174, 6, 19, 2366, 10902, 5153, 20942
440, 2097, 6, 16, 2441, 10753, 4591, 20231
441, 2079, 7, 21, 2366, 10378, 5083, 20268
442, 1985, 6, 17, 2344, 10914, 4215, 19818
443, 1976, 7, 21, 2372, 11355, 5176, 21230
444, 2081, 6, 18, 2674, 10391, 4627, 20133
445, 2133, 6, 20, 2475, 10932, 4306, 20217
446, 2054, 6, 18, 2258, 10456, 5128, 20261
447, 2126, 6, 19, 2410, 10706, 4675, 20243
448, 2121, 6, 17, 2323, 10736, 5317, 20862
449, 1875, 6, 20, 2339, 10856, 4674, 20106
450, 2087, 6, 20, 2264, 10772, 30346, 45800
451, 2338, 6, 17, 2293, 11137, 30348, 46493
452, 2109, 5, 20, 2332, 10035, 30324, 45157
453, 2205, 6, 20, 2473, 10317, 30378, 45737
454, 2066, 6, 19, 2497, 10678, 30378, 45996
455, 2110, 6, 18, 2419, 11142, 29485, 45514
456, 1942, 6, 20, 2461, 11393, 4698, 20867
457, 2234, 6, 15, 2478, 10242, 4818, 20118
458, 2035, 6, 18, 2250, 11307, 4324, 20259
459, 2126, 7, 21, 2453, 12500, 4740, 22156
460, 2128, 6, 19, 2634, 12123, 4717, 21952
461, 2083, 6, 22, 2328, 11934, 4494, 21195
462, 2033, 7, 20, 2250, 12675, 4539, 21836
463, 2081, 6, 18, 2329, 10723, 4762, 20226
464, 1939, 6, 18, 2926, 12210, 4860, 22259
465, 2167, 6, 18, 2926, 11542, 5132, 22123
466, 2121, 6, 20, 2297, 10770, 4596, 20112
467, 2082, 7, 17, 2410, 10936, 4462, 20234
468, 2115, 6, 18, 2226, 11947, 4620, 21246
469, 2257, 7, 18, 2364, 11704, 4590, 21245
470, 2125, 6, 17, 2355, 11844, 4593, 21264
471, 2180, 7, 19, 2389, 11559, 4375, 20854
472, 2092, 6, 16, 2480, 11854, 4481, 21244
473, 2015, 6, 16, 2458, 12191, 4231, 21234
474, 2177, 6, 19, 2801, 11906, 4688, 21926
475, 2073, 7, 16, 2433, 12210, 5061, 22124
476, 2098, 7, 18, 2576, 12472, 4741, 22231
477, 2152, 6, 19, 2469, 11642, 4609, 21232
478, 2154, 6, 18, 2489, 12712, 4592, 22266
479, 2177, 6, 17, 2571, 11661, 4161, 20921
480, 2131, 6, 20, 2311, 11862, 4487, 21129
481, 2106, 6, 16, 2395, 12002, 4401, 21245
482, 2097, 6, 18, 2583, 11386, 4418, 20831
483, 1994, 7, 17, 2472, 12201, 4273, 21287
484, 1982, 6, 18, 2469, 12252, 5227, 22273
485, 2034, 6, 16, 2531, 11882, 5452, 22232
486, 2058, 7, 18, 2469, 11508, 4771, 21154
487, 2090, 5, 18, 2322, 12341, 5161, 22215
488, 2103, 6, 18, 2289, 11671, 4854, 21257
489, 2178, 6, 19, 2349, 11508, 4859, 21224
490, 2278, 6, 18, 2382, 11861, 5386, 22245
491, 1953, 6, 19, 2518, 11670, 5769, 22256
492, 2094, 7, 17, 2249, 11639, 4955, 21247
493, 1960, 6, 19, 2391, 11506, 4930, 21124
494, 2120, 7, 18, 2350, 11668, 4771, 21245
495, 2067, 7, 19, 2313, 11535, 4905, 21173
496, 2048, 7, 17, 2413, 11921, 4263, 20953
497, 2093, 7, 17, 2688, 10633, 5094, 20857
498, 2087, 7, 17, 2449, 11358, 5004, 21235
499, 2108, 7, 17, 2667, 10986, 5168, 21273
500, 1960, 6, 16, 2634, 10902, 5016, 20843
501, 2149, 5, 18, 2322, 11544, 4647, 20986
502, 2008, 7, 17, 2428, 11851, 4502, 21128
503, 2102, 6, 19, 2362, 11340, 4982, 21138
504, 2060, 6, 18, 2442, 11983, 5371, 22165
505, 2096, 5, 15, 2561, 11747, 4568, 21261
506, 1980, 6, 17, 2192, 12347, 4462, 21288
507, 2202, 7, 18, 2439, 11348, 4917, 21250
508, 2139, 6, 19, 2325, 11981, 4456, 21229
509, 2243, 7, 19, 2463, 10346, 6787, 22162
510, 2142, 6, 20, 2383, 10816, 30339, 46030
511, 2164, 6, 17, 2283, 10878, 30362, 46014
512, 1986, 6, 17, 2405, 11368, 30317, 46418
513, 2083, 7, 18, 2389, 10567, 30351, 45712
514, 2028, 6, 19, 2401, 11432, 30349, 46529
515, 2008, 8, 18, 2315, 11385, 24381, 40431
516, 2111, 6, 17, 2383, 10805, 4625, 20263
517, 2105, 7, 18, 2584, 10744, 5473, 21239
518, 2138, 6, 16, 2402, 11361, 4990, 21238
519, 2055, 6, 18, 2501, 10539, 4689, 20123
520, 2092, 7, 19, 2343, 10646, 4809, 20236
521, 2109, 6, 17, 2387, 10823, 4524, 20211
522, 1955, 7, 18, 2370, 11192, 5060, 20924
523, 2053, 6, 17, 2521, 10827, 5372, 21112
524, 2382, 7, 18, 2460, 10603, 4378, 20168
525, 1976, 7, 18, 2330, 11687, 4880, 21208
526, 1998, 7, 19, 3073, 10414, 4282, 20120
527, 2058, 7, 20, 2373, 10040, 4970, 19800
528, 2420, 7, 18, 2601, 11166, 5283, 21808
529, 2099, 7, 20, 2481, 10545, 4412, 19852
530, 2074, 6, 19, 2390, 10636, 5658, 21096
531, 2233, 7, 19, 2340, 10538, 4464, 19921
532, 2050, 6, 17, 2566, 11039, 4812, 20815
533, 2060, 6, 18, 2447, 11433, 4513, 20812
534, 2197, 7, 18, 2423, 10612, 4230, 19815
535, 2203, 6, 18, 2396, 10247, 4587, 19795
536, 2559, 6, 17, 2398, 10195, 4685, 20171
537, 2137, 6, 19, 2446, 10556, 4783, 20267
538, 2140, 6, 17, 2493, 10239, 4567, 19802
539, 2123, 7, 18, 2355, 11235, 4879, 20941
540, 2165, 7, 19, 2747, 10873, 4929, 21096
541, 2091, 8, 17, 2485, 11153, 4734, 20818
542, 2146, 7, 18, 2439, 11662, 4506, 21103
543, 2202, 7, 19, 2698, 10615, 4324, 20197
544, 2166, 8, 21, 2355, 10818, 4302, 19974
545, 2082, 7, 21, 2365, 10329, 4722, 19860
546, 2037, 7, 18, 2383, 10776, 4251, 19786
547, 2676, 7, 19, 2663, 9758, 4485, 19914
548, 2047, 7, 19, 2310, 10550, 4697, 19942
549, 2090, 7, 18, 2546, 10857, 4988, 20822
550, 2344, 7, 21, 2684, 10879, 4925, 21199
551, 2044, 7, 17, 2321, 10563, 4529, 19799
552, 2027, 7, 18, 2454, 11222, 5143, 21207
553, 2086, 6, 18, 2519, 10336, 4834, 20123
554, 2163, 7, 18, 2573, 10717, 5007, 20802
555, 2157, 7, 18, 2414, 10133, 4872, 19943
556, 2113, 7, 19, 2556, 10667, 4431, 20111
557, 2268, 7, 17, 2397, 10359, 4733, 20101
558, 2152, 6, 18, 2440, 10580, 4575, 20101
559, 2104, 7, 18, 2444, 11758, 4261, 20903
560, 2161, 7, 21, 2545, 11174, 4543, 20795
561, 2135, 9, 22, 2541, 10928, 4792, 20776
562, 2131, 9, 20, 2477, 11001, 5242, 21192
563, 2141, 7, 18, 2548, 10743, 4272, 20086
564, 2100, 5, 17, 2401, 11447, 4536, 20833
565, 2174, 8, 19, 2738, 11173, 4718, 21165
566, 2521, 7, 18, 2551, 10507, 5340, 21264
567, 2072, 7, 19, 2710, 11144, 5505, 21799
568, 2039, 7, 18, 2531, 11396, 4374, 20691
569, 2079, 7, 20, 2713, 10882, 4739, 20784
570, 2232, 8, 19, 2398, 11109, 4661, 20766
571, 2121, 7, 19, 2455, 11127, 5164, 21241
572, 2295, 6, 18, 2537, 11386, 4282, 20844
573, 2178, 7, 19, 2352, 11266, 30365, 46536
574, 2103, 7, 20, 2527, 11216, 30387, 46602
575, 2003, 8, 19, 2319, 10938, 30358, 45982
576, 2096, 6, 19, 2468, 10803, 30365, 46074
577, 2079, 6, 19, 2523, 11504, 30344, 46797
578, 2099, 6, 20, 2526, 10690, 30372, 46039
579, 2046, 7, 18, 2367, 10426, 5005, 20205
580, 2031, 7, 19, 2479, 10550, 5425, 20842
581, 2115, 7, 19, 2337, 10678, 4776, 20229
582, 2145, 6, 18, 2786, 10308, 4552, 20114
583, 2134, 7, 18, 2386, 10878, 4456, 20203
584, 2151, 7, 18, 2472, 11208, 4980, 21157
585, 2031, 7, 19, 2795, 11080, 4897, 21125
586, 2259, 7, 18, 2662, 10859, 4976, 21108
587, 2031, 7, 19, 2468, 10944, 5168, 20962
588, 2187, 6, 18, 2436, 10818, 5165, 20957
589, 2074, 6, 16, 2549, 11412, 4726, 21112
590, 2117, 7, 18, 2451, 11867, 4453, 21229
591, 2130, 6, 17, 2393, 10949, 5399, 21231
592, 2231, 7, 19, 2440, 11594, 4633, 21256
593, 2141, 7, 20, 2453, 11143, 5054, 21134
594, 2152, 6, 18, 2453, 10515, 4775, 20232
595, 2020, 7, 18, 2711, 11509, 4536, 21137
596, 2027, 6, 16, 2518, 11584, 4733, 21217
597, 2042, 6, 18, 2455, 10822, 4446, 20123
598, 2187, 7, 18, 2480, 10901, 5306, 21224
599, 2160, 5, 18, 2370, 10302, 4995, 20163
600, 2087, 6, 19, 2446, 10417, 4875, 20175
601, 2078, 7, 19, 2467, 10878, 4348, 20120
602, 2102, 6, 18, 2280, 11056, 4333, 20133
603, 2113, 7, 19, 2445, 11308, 4880, 21109
604, 2016, 8, 18, 2605, 10621, 4500, 20110
605, 2072, 8, 20, 2449, 10897, 5314, 21098
606, 2078, 7, 20, 2472, 10857, 5115, 20883
607, 2030, 6, 17, 2756, 11319, 4648, 21121
608, 2020, 7, 19, 2625, 11639, 5255, 21909
609, 2076, 7, 21, 2528, 11465, 4676, 21107
610, 2507, 6, 18, 2354, 11102, 4768, 21098
611, 2132, 7, 23, 2559, 11216, 4558, 20820
612, 2032, 8, 24, 2538, 10678, 4195, 19786
613, 2481, 7, 19, 2402, 11014, 4843, 21095
614, 2126, 8, 22, 2514, 11589, 4214, 20812
615, 2090, 9, 19, 2408, 11446, 4558, 20855
616, 2133, 10, 20, 2309, 11603, 4429, 20847
617, 2105, 9, 19, 2504, 11141, 4949, 21059
618, 2239, 8, 22, 2380, 11224, 4613, 20798
619, 2156, 8, 19, 2492, 11427, 4454, 20903
620, 2025, 8, 18, 2491, 11255, 4647, 20784
621, 2148, 7, 19, 2544, 10816, 4393, 20229
622, 2356, 6, 18, 2453, 10767, 5227, 21138
623, 2018, 7, 18, 2434, 10931, 5122, 20831
624, 2396, 6, 18, 2471, 10550, 4462, 20241
625, 2032, 7, 17, 2347, 10770, 4382, 19856
626, 2114, 6, 18, 2934, 11120, 5405, 21920
627, 2153, 7, 18, 2711, 10411, 4540, 20156
628, 2141, 6, 19, 2389, 12064, 4951, 21911
629, 2040, 7, 18, 2516, 10618, 4582, 20102
630, 2043, 6, 14, 2565, 10596, 4303, 19828
631, 2070, 6, 18, 2534, 11426, 4824, 21203
632, 2125, 7, 19, 2553, 10923, 4257, 20230
633, 2082, 6, 18, 2550, 10844, 4420, 20241
634, 2379, 6, 18, 2461, 10613, 5319, 21117
635, 2420, 6, 15, 2465, 10683, 5227, 21139
636, 2071, 7, 19, 2538, 10907, 5252, 21118
637, 2129, 7, 17, 2556, 10562, 4240, 19832
638, 2076, 7, 18, 2378, 10672, 4454, 19929
639, 2120, 6, 20, 2410, 11180, 4184, 20219
640, 2040, 6, 18, 2423, 12491, 4977, 22256
641, 2178, 7, 18, 2371, 10863, 5059, 20822
642, 2088, 7, 18, 2492, 11412, 4825, 21160
643, 2145, 6, 18, 2403, 10363, 30377, 45632
644, 2037, 7, 22, 2434, 10273, 30369, 45445
645, 2119, 6, 19, 2303, 10254, 30369, 45406
646, 2120, 6, 19, 2328, 10586, 30379, 45757
647, 1978, 7, 18, 2420, 11160, 30327, 46228
648, 2098, 6, 16, 2305, 11148, 30372, 46249
649, 2172, 6, 17, 2291, 10481, 4808, 20100
650, 2236, 7, 17, 2486, 10208, 4979, 20240
651, 2119, 6, 18, 2425, 10854, 5132, 20866
652, 2393, 6, 17, 2450, 10873, 4763, 20819
653, 1964, 7, 20, 2348, 10718, 4782, 20137
654, 2180, 6, 19, 2395, 10956, 5267, 21145
655, 2028, 6, 17, 2458, 11021, 4976, 20821
656, 2132, 7, 19, 2761, 11124, 4586, 20932
657, 2039, 6, 21, 2477, 10536, 4615, 20021
658, 2119, 6, 19, 2795, 10582, 4971, 20831
659, 2043, 6, 18, 2342, 10953, 5153, 20825
660, 2126, 6, 18, 2733, 10303, 4617, 20115
661, 2010, 5, 20, 2195, 11980, 5317, 21845
662, 2310, 6, 17, 2405, 10886, 5298, 21237
663, 2148, 6, 18, 2382, 10960, 5348, 21168
664, 2359, 6, 19, 2423, 10964, 5032, 21129
665, 2178, 6, 18, 2437, 10925, 4298, 20163
666, 2157, 7, 19, 2464, 10172, 5085, 20225
667, 2211, 7, 21, 2351, 10390, 4851, 20147
668, 2077, 6, 18, 2553, 10141, 5135, 20248
669, 2079, 6, 18, 2413, 11334, 5072, 21232
670, 2101, 6, 19, 2347, 10213, 5239, 20237
671, 2110, 7, 18, 2542, 10195, 4936, 20135
672, 2030, 7, 19, 2389, 10815, 4652, 20228
673, 2040, 6, 18, 2570, 10622, 4669, 20233
674, 2017, 6, 18, 2375, 11118, 5410, 21255
675, 2135, 5, 14, 2338, 10623, 4818, 20236
676, 1971, 7, 17, 2475, 10537, 4810, 20125
677, 2101, 6, 17, 2312, 11095, 5105, 20928
678, 2073, 6, 17, 2593, 11028, 5115, 21153
679, 2047, 6, 20, 2389, 11130, 5036, 20945
680, 2047, 7, 19, 2841, 10032, 4890, 20138
681, 1986, 7, 17, 2403, 10768, 4662, 20159
682, 2311, 6, 18, 2336, 11611, 5327, 21931
683, 2105, 7, 18, 2629, 10396, 4755, 20233
684, 2108, 6, 17, 2327, 10386, 5132, 20287
685, 2056, 7, 18, 2445, 11400, 4930, 21183
686, 2063, 6, 18, 2426, 10669, 5381, 20864
687, 2013, 6, 18, 2339, 10651, 4882, 20226
688, 2214, 6, 18, 2429, 10757, 4412, 20159
689, 2084, 6, 18, 2361, 10638, 4817, 20222
690, 2436, 6, 18, 2461, 10553, 5032, 20832
691, 2030, 6, 17, 2394, 10673, 4813, 20233
692, 2086, 5, 17, 2469, 10053, 5199, 20147
693, 2125, 6, 19, 2480, 10695, 5295, 20935
694, 2088, 7, 18, 2376, 10731, 4570, 20099
695, 2158, 6, 17, 2403, 11727, 4641, 21253
696, 2071, 7, 18, 2574, 10653, 4490, 20116
697, 2379, 7, 19, 2435, 10385, 4688, 20230
698, 2104, 6, 15, 2372, 11349, 4678, 20823
699, 2087, 6, 16, 2350, 10550, 4897, 20230
700, 2247, 7, 17, 2414, 10482, 4668, 20134
701, 2080, 6, 18, 2391, 10621, 4487, 19914
702, 2092, 6, 17, 2256, 10239, 5213, 20148
703, 2169, 6, 17, 2406, 10924, 4405, 20228
704, 2166, 6, 17, 2328, 10318, 5014, 20165
705, 2208, 5, 17, 2497, 11341, 4870, 21254
706, 2158, 6, 17, 2279, 10807, 4673, 20244
707, 2139, 6, 17, 2459, 10999, 5167, 21111
708, 2121, 6, 19, 2389, 10683, 4686, 20215
709, 2340, 6, 18, 2470, 10974, 30369, 46497
710, 2277, 6, 16, 2397, 10425, 30354, 45809
711, 2293, 6, 17, 2382, 10875, 30339, 46238
712, 2117, 6, 17, 2344, 10049, 30369, 45212
713, 2151, 6, 18, 2355, 10923, 30347, 46119
714, 2228, 7, 20, 2366, 10191, 30298, 45418
715, 2075, 6, 17, 2387, 10549, 4752, 20109
716, 2062, 7, 18, 2418, 11096, 5351, 21252
717, 2154, 5, 20, 2472, 10776, 5099, 20839
718, 2378, 7, 18, 2319, 10848, 5343, 21237
719, 2189, 6, 18, 2657, 10180, 4895, 20251
720, 2185, 6, 19, 2380, 11021, 5234, 21155
721, 2151, 6, 18, 2612, 10652, 4467, 20230
722, 2146, 6, 18, 2672, 10549, 4532, 20238
723, 2054, 6, 18, 2251, 10793, 4825, 20256
724, 2196, 7, 17, 2420, 10484, 4810, 20240
725, 2241, 6, 19, 2433, 10937, 5018, 20954
726, 2178, 6, 19, 2487, 11016, 4769, 20810
727, 2148, 7, 19, 2333, 11214, 4193, 20247
728, 2188, 8, 19, 2441, 10677, 5110, 20783
729, 2185, 7, 19, 2493, 10768, 4997, 20789
730, 2133, 8, 20, 2495, 11137, 4998, 21115
731, 2108, 8, 18, 2671, 10970, 4771, 20891
732, 2248, 6, 18, 2228, 11053, 5372, 21229
733, 2478, 7, 18, 2535, 11064, 4823, 21215
734, 2048, 7, 17, 2346, 10080, 5293, 20101
735, 2071, 6, 18, 2463, 10497, 4863, 20238
736, 2182, 6, 22, 2249, 10590, 4724, 20095
737, 2102, 7, 19, 2742, 10320, 4733, 20227
738, 2099, 7, 19, 2303, 10715, 4454, 19896
739, 2087, 6, 20, 2493, 11324, 5002, 21241
740, 2128, 6, 18, 2536, 10457, 5682, 21141
741, 2118, 7, 18, 2377, 10257, 4787, 19860
742, 2105, 7, 19, 2389, 10866, 4551, 20263
743, 2065, 6, 18, 2463, 10846, 4509, 20229
744, 2065, 6, 18, 2421, 11430, 5933, 22187
745, 2025, 6, 18, 2408, 11197, 5238, 21227
746, 2309, 7, 18, 2386, 10887, 5027, 20941
747, 2213, 7, 19, 2552, 10725, 5394, 21219
748, 2139, 6, 18, 2693, 11549, 5486, 22225
749, 2098, 6, 17, 2470, 10743, 5391, 21051
750, 2164, 6, 18, 2525, 10813, 5096, 20935
751, 2020, 7, 17, 2367, 10505, 5921, 21150
752, 2050, 7, 17, 2346, 10643, 4895, 20260
753, 2127, 7, 19, 2471, 10364, 4942, 20245
754, 2154, 6, 18, 2453, 11382, 5807, 22126
755, 2160, 7, 17, 2462, 10291, 4992, 20231
756, 2345, 7, 18, 2361, 11038, 5038, 21126
757, 2259, 7, 18, 2306, 10514, 5828, 21246
758, 2088, 6, 19, 2336, 10729, 4758, 20244
759, 2023, 6, 18, 2397, 11015, 4359, 20127
760, 2086, 6, 17, 2377, 11411, 4931, 21125
761, 2098, 6, 18, 2516, 10736, 4226, 19920
762, 2135, 6, 18, 2363, 10644, 4684, 20165
763, 2159, 7, 20, 2407, 11270, 5059, 21241
764, 2240, 6, 19, 2444, 10735, 5419, 21195
765, 2444, 6, 19, 2427, 10573, 5181, 20956
766, 1932, 5, 17, 2330, 10581, 6119, 21293
767, 2045, 7, 18, 2582, 10805, 5173, 20924
768, 2111, 6, 20, 2413, 10227, 4994, 20101
769, 2232, 6, 18, 2262, 11474, 4493, 20815
770, 2116, 7, 19, 2428, 10661, 4672, 20226
771, 2208, 7, 18, 2386, 11095, 5803, 21838
772, 2083, 6, 20, 2258, 10232, 5050, 19956
773, 2040, 7, 17, 2215, 11092, 30356, 46029
774, 2058, 6, 18, 2377, 10582, 30374, 45731
775, 2111, 6, 17, 2503, 10546, 30360, 45851
776, 2186, 6, 19, 2615, 10745, 30365, 46258
777, 2168, 7, 18, 2303, 11169, 30370, 46354
778, 2083, 6, 17, 2294, 11299, 30360, 46367
779, 2065, 7, 18, 2240, 10642, 4950, 20216
780, 2181, 6, 18, 2474, 10590, 4342, 19934
781, 2192, 7, 19, 2416, 10644, 5223, 20822
782, 2096, 7, 18, 2429, 10831, 5275, 20978
783, 1977, 6, 18, 2386, 11163, 5261, 21131
784, 2384, 7, 19, 2451, 11376, 5679, 22241
785, 2094, 9, 21, 2683, 11789, 5208, 22148
786, 2243, 9, 25, 2427, 11061, 4959, 21072
787, 2196, 9, 21, 2703, 11733, 4895, 21903
788, 2511, 7, 18, 2429, 10998, 4508, 20792
789, 2425, 7, 18, 2387, 11473, 4505, 21150
790, 2388, 7, 19, 2550, 12680, 4794, 22767
791, 2761, 9, 18, 2566, 13337, 4878, 23911
792, 2659, 7, 19, 2567, 10971, 4359, 20911
793, 2252, 7, 20, 2565, 11525, 5116, 21809
794, 2297, 7, 18, 2508, 10813, 4929, 20899
795, 2220, 8, 19, 2550, 11140, 4530, 20807
796, 2474, 7, 18, 2358, 11412, 4633, 21233
797, 2130, 7, 21, 2400, 10591, 5651, 21116
798, 2225, 6, 19, 2408, 11400, 4863, 21198
799, 2173, 8, 19, 2353, 11128, 4216, 20224
800, 2147, 6, 22, 2382, 10940, 4272, 20105
801, 2301, 7, 22, 2569, 10601, 5333, 21172
802, 2427, 9, 26, 2486, 11481, 5030, 21790
803, 2340, 9, 20, 2588, 10707, 5093, 21109
804, 2588, 7, 20, 3009, 11765, 4392, 22110
805, 2021, 7, 23, 2490, 11492, 4844, 21197
806, 2146, 9, 21, 2853, 11092, 5296, 21733
807, 2071, 9, 19, 2575, 11661, 5221, 21885
808, 2007, 8, 23, 2780, 12546, 5130, 22856
809, 2351, 8, 20, 2498, 11388, 5174, 21770
810, 2054, 6, 16, 2516, 10707, 5170, 20790
811, 2141, 6, 19, 2742, 11038, 4616, 20891
812, 2054, 7, 23, 2372, 11135, 4243, 20171
813, 2005, 8, 20, 2368, 11485, 4878, 21080
814, 2139, 6, 19, 2545, 10798, 5083, 20917
815, 2028, 6, 19, 2336, 11054, 5167, 20939
816, 2194, 6, 17, 2674, 10896, 4993, 21103
817, 2282, 7, 19, 2398, 11155, 5029, 21214
818, 2152, 7, 20, 2268, 10555, 4603, 19940
819, 2014, 7, 19, 2577, 10518, 4685, 20136
820, 2164, 7, 18, 2432, 11550, 4758, 21233
821, 2421, 6, 20, 2829, 10721, 4485, 20811
822, 2477, 7, 21, 2410, 11133, 4469, 20832
823, 2210, 7, 21, 2603, 10235, 4783, 20188
824, 2140, 8, 19, 2363, 10754, 4421, 20048
825, 2168, 6, 21, 2452, 11433, 4495, 20894
826, 2210, 8, 22, 2475, 11211, 4670, 20922
827, 2085, 8, 22, 3012, 11445, 4273, 21188
828, 2225, 7, 19, 2671, 12222, 4675, 22170
829, 2243, 8, 22, 2586, 11186, 4380, 20773
830, 2090, 8, 18, 2687, 10611, 5182, 20922
831, 2378, 8, 21, 2413, 10505, 4553, 20212
832, 2120, 7, 20, 2430, 10394, 4785, 20086
833, 2169, 7, 19, 2404, 10985, 4903, 20818
834, 2073, 7, 18, 2454, 10949, 4378, 20218
835, 2137, 7, 20, 2519, 10811, 4292, 20100
836, 2215, 7, 19, 2500, 10679, 5190, 20937
837, 2158, 6, 19, 2629, 10977, 4822, 20933
838, 2229, 7, 18, 2276, 11265, 4980, 21102
839, 2368, 7, 16, 2586, 10360, 4290, 19954
840, 1930, 8, 18, 2703, 10872, 5405, 21266
841, 2489, 7, 18, 2429, 11067, 30368, 46716
842, 2205, 7, 19, 2366, 11309, 30367, 46582
843, 2105, 7, 18, 2280, 11212, 30323, 46224
844, 2192, 6, 17, 2390, 11174, 30377, 46473
845, 2206, 6, 18, 2501, 11074, 30344, 46466
846, 2004, 6, 18, 2475, 11135, 29857, 45797
847, 2130, 7, 17, 2303, 11677, 4724, 21159
848, 2116, 6, 18, 2333, 10042, 4415, 19245
849, 2152, 6, 18, 2382, 10847, 4409, 20126
850, 2277, 6, 18, 2413, 11822, 5108, 21957
851, 2128, 6, 18, 2391, 10692, 5451, 21011
852, 2369, 6, 18, 2335, 10791, 4993, 20824
853, 2211, 6, 19, 2549, 10830, 5017, 20958
854, 2241, 7, 17, 2376, 11386, 4881, 21232
855, 1991, 6, 17, 2551, 11156, 4943, 20979
856, 2210, 6, 18, 2456, 10939, 5292, 21241
857, 2159, 7, 18, 2375, 11127, 5273, 21276
858, 2118, 6, 17, 2515, 10594, 4657, 20227
859, 1949, 6, 19, 2632, 11898, 5086, 21934
860, 2072, 8, 19, 2271, 11027, 4482, 20201
861, 2136, 6, 19, 2419, 11104, 5119, 21121
862, 2106, 6, 17, 2472, 11710, 4267, 20906
863, 2438, 8, 20, 2510, 11264, 5242, 21822
864, 2074, 8, 21, 2515, 11218, 4978, 21149
865, 2019, 6, 19, 2431, 10085, 5033, 19915
