Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time
10.0.0.180:5000/localmongo:latest,2024-06-03T12:05:11Z,72.2 MiB,2.786,194.63,78.187,57.329,332.932
10.0.0.180:5000/localmongo:latest,2024-06-03T12:11:22Z,72.2 MiB,2.866,202.84,81.784,58.707,346.197
10.0.0.180:5000/localmongo:latest,2024-06-03T11:11:35Z,72.2 MiB,2.845,212.33,87.228,63.229,365.632
10.0.0.180:5000/localmongo:latest,2024-06-03T10:19:42Z,72.2 MiB,2.677,200.57,81.899,61.132,346.278
10.0.0.180:5000/localmongo:latest,2024-06-03T10:14:18Z,72.2 MiB,2.818,203.64,81.421,63.515,351.394
10.0.0.180:5000/localmongo:latest,2024-06-03T11:48:10Z,72.2 MiB,2.683,198.15,85.826,61.94,348.599
10.0.0.180:5000/localmongo:latest,2024-06-03T10:07:53Z,72.2 MiB,3.078,211.18,83.001,64.539,361.798
10.0.0.180:5000/localmongo:latest,2024-06-03T12:08:52Z,72.2 MiB,3.017,229.8,98.971,72.481,404.269
10.0.0.180:5000/localmongo:latest,2024-06-03T10:03:24Z,72.2 MiB,2.723,198.89,91.772,65.667,359.052
10.0.0.180:5000/localmongo:latest,2024-06-03T11:52:07Z,72.2 MiB,2.854,208.85,85.945,61.411,359.06
10.0.0.180:5000/localmongo:latest,2024-06-03T11:17:43Z,72.2 MiB,2.697,215.39,86.186,61.878,366.151
10.0.0.180:5000/localmongo:latest,2024-06-03T11:45:34Z,72.2 MiB,2.683,222.68,105.02,76.538,406.921
10.0.0.180:5000/localmongo:latest,2024-06-03T11:04:09Z,72.2 MiB,2.663,204.89,84.921,61.283,353.757
10.0.0.180:5000/localmongo:latest,2024-06-03T12:04:45Z,72.2 MiB,2.764,189.38,75.978,56.372,324.494
10.0.0.180:5000/localmongo:latest,2024-06-03T12:13:56Z,72.2 MiB,2.706,202.06,85.231,60.823,350.82
10.0.0.180:5000/localmongo:latest,2024-06-03T10:08:47Z,72.2 MiB,2.699,213.58,92.402,67.387,376.068
10.0.0.180:5000/localmongo:latest,2024-06-03T11:11:09Z,72.2 MiB,2.69,214.61,89.822,64.653,371.775
10.0.0.180:5000/localmongo:latest,2024-06-03T10:11:31Z,72.2 MiB,2.729,198.82,82.726,61.511,345.786
10.0.0.180:5000/localmongo:latest,2024-06-03T10:38:39Z,72.3 MiB,2.804,231.27,86.679,62.514,383.267
10.0.0.180:5000/localmongo:latest,2024-06-03T10:37:46Z,72.3 MiB,2.698,197.57,79.935,61.44,341.643
10.0.0.180:5000/localmongo:latest,2024-06-03T10:26:50Z,72.4 MiB,2.773,200.19,74.346,52.192,329.501
10.0.0.180:5000/localmongo:latest,2024-06-03T13:56:42Z,72.4 MiB,2.847,196.35,83.448,60.775,343.42
10.0.0.180:5000/localmongo:latest,2024-06-03T10:30:21Z,72.4 MiB,2.702,188.22,79.149,59.589,329.66
10.0.0.180:5000/localmongo:latest,2024-06-03T10:24:38Z,72.4 MiB,2.637,198.13,81.985,61.574,344.326
10.0.0.180:5000/localmongo:latest,2024-06-03T13:58:02Z,72.4 MiB,2.755,203.26,83.699,62.726,352.44
10.0.0.180:5000/localmongo:latest,2024-06-03T10:36:53Z,72.4 MiB,2.7,213.12,87.041,62.986,365.847
10.0.0.180:5000/localmongo:latest,2024-06-03T10:32:32Z,72.4 MiB,2.654,203,81.327,60.837,347.818
10.0.0.180:5000/localmongo:latest,2024-06-03T13:56:14Z,72.4 MiB,2.549,185.18,80.75,59.649,328.128
10.0.0.180:5000/localmongo:latest,2024-06-03T10:25:04Z,72.4 MiB,2.69,195.79,78.946,55.25,332.676
10.0.0.180:5000/localmongo:latest,2024-06-03T13:53:07Z,72.4 MiB,2.747,194.93,80.909,60.972,339.558
10.0.0.180:5000/localmongo:latest,2024-06-03T10:24:13Z,72.4 MiB,2.759,207.39,87.965,63.475,361.589
10.0.0.180:5000/localmongo:latest,2024-06-03T10:34:43Z,72.4 MiB,2.779,202.51,86.39,61.77,353.449
10.0.0.180:5000/localmongo:latest,2024-06-03T10:23:46Z,72.4 MiB,2.881,226.16,95.334,66.317,390.692
10.0.0.180:5000/localmongo:latest,2024-06-03T13:54:52Z,72.4 MiB,2.56,193.19,78.45,59.716,333.916
10.0.0.180:5000/localmongo:latest,2024-06-03T10:28:36Z,72.4 MiB,2.601,202.28,85.197,64.053,354.131
10.0.0.180:5000/localmongo:latest,2024-06-03T10:25:57Z,72.4 MiB,2.753,194.53,86.254,61.801,345.338
10.0.0.180:5000/localmongo:latest,2024-06-03T10:36:28Z,72.4 MiB,2.815,175.88,74.325,53.817,306.837
10.0.0.180:5000/localmongo:latest,2024-06-03T13:52:40Z,72.4 MiB,2.629,205.61,86.267,62.024,356.53
10.0.0.180:5000/localmongo:latest,2024-06-03T13:50:49Z,72.4 MiB,1.829,197.31,87.739,65.808,352.686
10.0.0.180:5000/localmongo:latest,2024-06-03T13:55:47Z,72.4 MiB,2.566,188.85,79.168,60.542,331.126
10.0.0.180:5000/localmongo:latest,2024-06-03T10:31:39Z,72.4 MiB,2.758,192.9,77.34,60.435,333.433
10.0.0.180:5000/localmongo:latest,2024-06-03T10:31:14Z,72.4 MiB,3.002,195.54,85.144,61.829,345.515
10.0.0.180:5000/localmongo:latest,2024-06-03T13:54:26Z,72.4 MiB,2.742,210.61,85.136,61.064,359.552
10.0.0.180:5000/localmongo:latest,2024-06-03T10:29:29Z,72.4 MiB,2.737,183.75,80.803,60.646,327.936
10.0.0.180:5000/localmongo:latest,2024-06-03T13:57:10Z,72.4 MiB,2.684,203.22,80.053,60.045,346.002
10.0.0.180:5000/localmongo:latest,2024-06-03T13:51:45Z,72.4 MiB,2.712,195.03,81.119,60.678,339.539
10.0.0.180:5000/localmongo:latest,2024-06-03T10:27:44Z,72.4 MiB,2.632,193.09,82.46,61.302,339.484
10.0.0.180:5000/localmongo:latest,2024-06-03T13:51:18Z,72.4 MiB,2.831,210.19,89.643,65.056,367.72
10.0.0.180:5000/localmongo:latest,2024-06-03T10:27:17Z,72.4 MiB,2.864,211.62,86.111,61.772,362.367
10.0.0.180:5000/localmongo:latest,2024-06-03T10:25:30Z,72.4 MiB,2.821,215.35,87.25,62.016,367.437
10.0.0.180:5000/localmongo:latest,2024-06-03T13:55:20Z,72.4 MiB,2.668,226.57,89.443,64.298,382.979
10.0.0.180:5000/localmongo:latest,2024-06-03T13:53:33Z,72.4 MiB,2.749,205.56,85.392,61.25,354.951
10.0.0.180:5000/localmongo:latest,2024-06-03T13:58:54Z,72.4 MiB,2.729,198.54,86.306,61.793,349.368
10.0.0.180:5000/localmongo:latest,2024-06-03T10:33:51Z,72.4 MiB,2.621,203.17,82.764,61.092,349.647
10.0.0.180:5000/localmongo:latest,2024-06-03T13:53:59Z,72.4 MiB,2.638,198.82,86.316,60.971,348.745
10.0.0.180:5000/localmongo:latest,2024-06-03T10:35:35Z,72.4 MiB,2.706,214.34,86.242,62.212,365.5
10.0.0.180:5000/localmongo:latest,2024-06-03T13:52:13Z,72.4 MiB,2.817,200.69,86.134,61.424,351.065
10.0.0.180:5000/localmongo:latest,2024-06-03T10:33:25Z,72.4 MiB,2.908,201.71,89.259,63.901,357.778
10.0.0.180:5000/localmongo:latest,2024-06-03T14:09:05Z,72.5 MiB,2.649,203.74,82.745,62.031,351.165
10.0.0.180:5000/localmongo:latest,2024-06-03T14:11:41Z,72.5 MiB,2.62,193.25,77.589,59.326,332.785
10.0.0.180:5000/localmongo:latest,2024-06-03T14:06:51Z,72.5 MiB,2.668,214.38,97.491,75.188,389.727
10.0.0.180:5000/localmongo:latest,2024-06-03T14:05:58Z,72.5 MiB,2.986,191.54,78.118,60.235,332.879
10.0.0.180:5000/localmongo:latest,2024-06-03T14:22:02Z,72.5 MiB,2.602,201.32,88.916,63.444,356.282
10.0.0.180:5000/localmongo:latest,2024-06-03T14:15:08Z,72.5 MiB,2.778,203.46,83.174,61.725,351.137
10.0.0.180:5000/localmongo:latest,2024-06-03T14:05:31Z,72.5 MiB,2.739,186.17,72.267,52.235,313.411
10.0.0.180:5000/localmongo:latest,2024-06-03T14:09:31Z,72.5 MiB,2.599,194.87,87.552,64.165,349.186
10.0.0.180:5000/localmongo:latest,2024-06-03T14:18:38Z,72.5 MiB,2.938,204.39,87.672,62.963,357.963
10.0.0.180:5000/localmongo:latest,2024-06-03T14:06:25Z,72.5 MiB,2.853,170.96,74.219,52.609,300.641
10.0.0.180:5000/localmongo:latest,2024-06-03T14:23:49Z,72.5 MiB,2.829,198.56,85.919,61.837,349.145
10.0.0.180:5000/localmongo:latest,2024-06-03T14:02:51Z,72.5 MiB,2.106,187.36,78.278,60.002,327.746
10.0.0.180:5000/localmongo:latest,2024-06-03T14:11:14Z,72.5 MiB,2.781,204.52,89.201,64.188,360.69
10.0.0.180:5000/localmongo:latest,2024-06-03T14:26:26Z,72.5 MiB,2.709,187.7,76.746,60.632,327.787
10.0.0.180:5000/localmongo:latest,2024-06-03T14:04:38Z,72.5 MiB,2.708,206.34,88.677,63.487,361.212
10.0.0.180:5000/localmongo:latest,2024-06-03T14:21:12Z,72.5 MiB,2.632,191.56,81.371,60.243,335.806
10.0.0.180:5000/localmongo:latest,2024-06-03T14:24:16Z,72.5 MiB,2.761,205.94,93.798,69.946,372.445
10.0.0.180:5000/localmongo:latest,2024-06-03T13:59:46Z,72.5 MiB,2.694,198.41,79.574,60.31,340.988
10.0.0.180:5000/localmongo:latest,2024-06-03T14:15:34Z,72.5 MiB,2.777,211.24,86.788,62.165,362.97
10.0.0.180:5000/localmongo:latest,2024-06-03T14:23:21Z,72.5 MiB,2.838,198.83,85.777,62.761,350.206
10.0.0.180:5000/localmongo:latest,2024-06-03T14:20:46Z,72.5 MiB,2.843,206.3,82.98,62.246,354.369
10.0.0.180:5000/localmongo:latest,2024-06-03T14:24:42Z,72.5 MiB,2.72,193.01,81.718,60.49,337.938
10.0.0.180:5000/localmongo:latest,2024-06-03T14:14:42Z,72.5 MiB,2.752,200.47,86.264,62.538,352.024
10.0.0.180:5000/localmongo:latest,2024-06-03T14:19:55Z,72.5 MiB,2.807,219.89,85.628,61.826,370.151
10.0.0.180:5000/localmongo:latest,2024-06-03T14:21:37Z,72.5 MiB,2.861,210.41,85.156,61.526,359.953
10.0.0.180:5000/localmongo:latest,2024-06-03T14:00:38Z,72.5 MiB,2.666,193.06,84.765,60.393,340.884
10.0.0.180:5000/localmongo:latest,2024-06-03T14:13:50Z,72.5 MiB,1.966,173.21,68.717,50.624,294.517
10.0.0.180:5000/localmongo:latest,2024-06-03T14:25:08Z,72.5 MiB,2.602,183.78,79.901,60.984,327.267
10.0.0.180:5000/localmongo:latest,2024-06-03T14:12:33Z,72.5 MiB,2.763,210.29,79.697,60.446,353.196
10.0.0.180:5000/localmongo:latest,2024-06-03T14:03:18Z,72.5 MiB,2.619,205.47,83.41,60.602,352.101
10.0.0.180:5000/localmongo:latest,2024-06-03T14:27:18Z,72.5 MiB,2.744,209.81,88.999,64.78,366.333
10.0.0.180:5000/localmongo:latest,2024-06-03T14:25:59Z,72.5 MiB,2.733,186.86,78.981,60.546,329.12
10.0.0.180:5000/localmongo:latest,2024-06-03T14:16:25Z,72.5 MiB,2.682,209.53,89.117,63.784,365.113
10.0.0.180:5000/localmongo:latest,2024-06-03T14:16:51Z,72.5 MiB,2.703,209.16,85.922,61.129,358.914
10.0.0.180:5000/localmongo:latest,2024-06-03T14:09:57Z,72.5 MiB,2.569,196.99,89.685,68.067,357.311
10.0.0.180:5000/localmongo:latest,2024-06-03T14:08:37Z,72.5 MiB,2.799,219.92,84.223,60.92,367.862
10.0.0.180:5000/localmongo:latest,2024-06-03T14:04:11Z,72.5 MiB,2.748,196.22,78.201,59.841,337.01
10.0.0.180:5000/localmongo:latest,2024-06-03T14:17:18Z,72.5 MiB,2.798,207.14,87.144,62.71,359.792
10.0.0.180:5000/localmongo:latest,2024-06-03T14:10:22Z,72.5 MiB,2.687,198.93,82.619,60.905,345.141
10.0.0.180:5000/localmongo:latest,2024-06-03T14:12:59Z,72.5 MiB,2.837,206.85,85.539,60.979,356.205
10.0.0.180:5000/localmongo:latest,2024-06-03T14:07:44Z,72.5 MiB,2.596,192.65,79.708,59.089,334.043
10.0.0.180:5000/localmongo:latest,2024-06-03T14:08:11Z,72.5 MiB,2.857,191.51,76.75,59.644,330.761
10.0.0.180:5000/localmongo:latest,2024-06-03T14:22:55Z,72.5 MiB,2.709,193.63,78.803,61.487,336.629
10.0.0.180:5000/localmongo:latest,2024-06-03T14:05:04Z,72.5 MiB,2.615,201.46,85.636,60.715,350.426
10.0.0.180:5000/localmongo:latest,2024-06-03T14:13:25Z,72.5 MiB,3.813,200.6,82.617,62.114,349.144
10.0.0.180:5000/localmongo:latest,2024-06-03T14:17:44Z,72.5 MiB,2.688,198.53,86.939,63.016,351.173
10.0.0.180:5000/localmongo:latest,2024-06-03T14:03:44Z,72.5 MiB,2.757,205.72,87.774,62.726,358.977
10.0.0.180:5000/localmongo:latest,2024-06-03T14:07:17Z,72.5 MiB,2.692,208.32,85.71,61.498,358.22
10.0.0.180:5000/localmongo:latest,2024-06-03T14:02:24Z,72.5 MiB,2.483,185.16,83.356,61.83,332.829
10.0.0.180:5000/localmongo:latest,2024-06-03T14:25:34Z,72.5 MiB,2.735,189.81,79.646,61.577,333.768
10.0.0.180:5000/localmongo:latest,2024-06-03T14:10:48Z,72.5 MiB,2.738,190.14,79.976,59.413,332.267
10.0.0.180:5000/localmongo:latest,2024-06-03T14:12:07Z,72.5 MiB,2.497,196.6,81.75,60.927,341.774
10.0.0.180:5000/localmongo:latest,2024-06-03T14:22:29Z,72.5 MiB,2.712,209.3,86.705,62.403,361.12
10.0.0.180:5000/localmongo:latest,2024-06-03T14:01:30Z,72.5 MiB,2.793,222.97,102.99,76.598,405.351
10.0.0.180:5000/localmongo:latest,2024-06-03T14:20:20Z,72.5 MiB,2.753,206.19,78.96,61.044,348.947
10.0.0.180:5000/localmongo:latest,2024-06-03T14:14:16Z,72.5 MiB,2.738,210.22,89.615,64.676,367.249
10.0.0.180:5000/localmongo:latest,2024-06-03T14:19:04Z,72.5 MiB,2.861,206.93,87.407,62.848,360.046
10.0.0.180:5000/localmongo:latest,2024-06-03T14:18:12Z,72.5 MiB,2.707,213.01,82.107,60.365,358.189
10.0.0.180:5000/localmongo:latest,2024-06-03T14:15:59Z,72.5 MiB,2.753,195.17,81.011,60.808,339.742
10.0.0.180:5000/localmongo:latest,2024-06-03T14:19:30Z,72.5 MiB,2.583,201.38,84.433,60.775,349.171
10.0.0.180:5000/localmongo:latest,2024-06-03T14:26:52Z,72.5 MiB,2.714,201.76,86.567,62.657,353.698
10.0.0.180:5000/localmongo:latest,2024-06-03T15:36:58Z,73.9 MiB,2.759,208.21,82.941,64.642,358.552
10.0.0.180:5000/localmongo:latest,2024-06-03T15:48:02Z,73.9 MiB,3.024,219.53,102.07,74.735,399.359
10.0.0.180:5000/localmongo:latest,2024-06-03T15:40:58Z,73.9 MiB,3.386,199.34,86.606,64.892,354.224
10.0.0.180:5000/localmongo:latest,2024-06-03T15:25:03Z,73.9 MiB,3.074,232.04,98.156,71.865,405.135
10.0.0.180:5000/localmongo:latest,2024-06-03T15:43:12Z,73.9 MiB,2.822,199.99,85.239,66.653,354.704
10.0.0.180:5000/localmongo:latest,2024-06-03T15:24:34Z,73.9 MiB,2.694,200.69,86.47,66.466,356.32
10.0.0.180:5000/localmongo:latest,2024-06-03T15:37:24Z,73.9 MiB,2.602,205.65,86.861,66.097,361.21
10.0.0.180:5000/localmongo:latest,2024-06-03T15:32:31Z,73.9 MiB,2.724,201.98,85.855,64.083,354.642
10.0.0.180:5000/localmongo:latest,2024-06-03T15:45:51Z,73.9 MiB,2.859,190.95,77.772,53.888,325.469
10.0.0.180:5000/localmongo:latest,2024-06-03T15:30:48Z,73.9 MiB,2.663,200.11,83.7,63.573,350.046
10.0.0.180:5000/localmongo:latest,2024-06-03T15:34:44Z,73.9 MiB,3.977,192.4,79.13,59.126,334.633
10.0.0.180:5000/localmongo:latest,2024-06-03T15:44:05Z,73.9 MiB,1.814,188.32,82.845,64.668,337.647
10.0.0.180:5000/localmongo:latest,2024-06-03T15:37:51Z,73.9 MiB,2.852,190.38,71.402,53.522,318.156
10.0.0.180:5000/localmongo:latest,2024-06-03T15:39:12Z,73.9 MiB,2.774,202.26,85.865,64.249,355.148
10.0.0.180:5000/localmongo:latest,2024-06-03T15:52:52Z,73.9 MiB,2.877,206.97,79.524,55.638,345.009
10.0.0.180:5000/localmongo:latest,2024-06-03T15:35:12Z,73.9 MiB,2.773,200.08,84.558,66.214,353.625
10.0.0.180:5000/localmongo:latest,2024-06-03T15:51:30Z,73.9 MiB,2.769,213.12,91.296,67.126,374.311
10.0.0.180:5000/localmongo:latest,2024-06-03T15:53:48Z,73.9 MiB,2.815,195.91,81.811,63.768,344.304
10.0.0.180:5000/localmongo:latest,2024-06-03T15:42:45Z,73.9 MiB,2.629,208.72,82.064,64.905,358.318
10.0.0.180:5000/localmongo:latest,2024-06-03T15:32:58Z,73.9 MiB,3.583,199.63,86.638,64.45,354.301
10.0.0.180:5000/localmongo:latest,2024-06-03T15:44:58Z,73.9 MiB,2.733,200.88,83.517,64.586,351.716
10.0.0.180:5000/localmongo:latest,2024-06-03T15:43:38Z,73.9 MiB,1.739,173.18,69.988,53.845,298.752
10.0.0.180:5000/localmongo:latest,2024-06-03T15:36:32Z,73.9 MiB,2.211,188.37,82.477,64.998,338.056
10.0.0.180:5000/localmongo:latest,2024-06-03T15:51:58Z,73.9 MiB,2.83,215.12,90.565,65.43,373.945
10.0.0.180:5000/localmongo:latest,2024-06-03T15:28:10Z,73.9 MiB,2.813,216.38,93.762,67.415,380.37
10.0.0.180:5000/localmongo:latest,2024-06-03T15:33:24Z,73.9 MiB,2.784,206.44,88.653,64.597,362.474
10.0.0.180:5000/localmongo:latest,2024-06-03T15:32:05Z,73.9 MiB,2.54,187.31,85.543,64.465,339.858
10.0.0.180:5000/localmongo:latest,2024-06-03T15:40:05Z,73.9 MiB,2.924,221.82,91.93,65.686,382.36
10.0.0.180:5000/localmongo:latest,2024-06-03T15:53:21Z,73.9 MiB,2.748,202.29,83.222,64.445,352.705
10.0.0.180:5000/localmongo:latest,2024-06-03T15:31:38Z,73.9 MiB,2.647,202.6,91.21,68.217,364.674
10.0.0.180:5000/localmongo:latest,2024-06-03T15:48:54Z,73.9 MiB,2.861,218.34,103.83,81.531,406.562
10.0.0.180:5000/localmongo:latest,2024-06-03T15:46:17Z,73.9 MiB,2.659,200.43,76.176,57.574,336.839
10.0.0.180:5000/localmongo:latest,2024-06-03T15:51:04Z,73.9 MiB,2.974,196.44,77.585,54.196,331.195
10.0.0.180:5000/localmongo:latest,2024-06-03T15:23:10Z,73.9 MiB,2.897,199.08,85.293,66.244,353.514
10.0.0.180:5000/localmongo:latest,2024-06-03T15:55:35Z,73.9 MiB,2.737,200.65,88.476,65.118,356.981
10.0.0.180:5000/localmongo:latest,2024-06-03T15:27:18Z,73.9 MiB,3.003,202.02,88.819,67.049,360.891
10.0.0.180:5000/localmongo:latest,2024-06-03T15:49:46Z,73.9 MiB,2.712,195.49,90.881,67.25,356.333
10.0.0.180:5000/localmongo:latest,2024-06-03T15:42:18Z,73.9 MiB,2.831,215.72,90.608,65.822,374.981
10.0.0.180:5000/localmongo:latest,2024-06-03T15:57:22Z,73.9 MiB,2.832,203.71,82.944,64.704,354.19
10.0.0.180:5000/localmongo:latest,2024-06-03T15:49:20Z,73.9 MiB,2.615,190.47,87.366,65.918,346.369
10.0.0.180:5000/localmongo:latest,2024-06-03T15:54:16Z,73.9 MiB,2.666,205.41,88.847,66.451,363.374
10.0.0.180:5000/localmongo:latest,2024-06-03T15:33:51Z,73.9 MiB,2.71,209.23,91.203,66.092,369.235
10.0.0.180:5000/localmongo:latest,2024-06-03T15:46:43Z,73.9 MiB,2.731,198.98,87.614,65.834,355.159
10.0.0.180:5000/localmongo:latest,2024-06-03T15:47:10Z,73.9 MiB,2.776,197.75,85.241,64.211,349.978
10.0.0.180:5000/localmongo:latest,2024-06-03T15:26:25Z,73.9 MiB,3.026,204.73,90.334,65.727,363.817
10.0.0.180:5000/localmongo:latest,2024-06-03T15:40:31Z,73.9 MiB,1.886,202.6,87.423,65.021,356.93
10.0.0.180:5000/localmongo:latest,2024-06-03T15:38:18Z,73.9 MiB,2.75,204.34,89.065,65.475,361.63
10.0.0.180:5000/localmongo:latest,2024-06-03T15:35:39Z,73.9 MiB,2.136,187.98,82.314,65.336,337.766
10.0.0.180:5000/localmongo:latest,2024-06-03T15:38:45Z,73.9 MiB,2.714,201.5,88.382,67.121,359.717
10.0.0.180:5000/localmongo:latest,2024-06-03T15:41:24Z,73.9 MiB,2.826,222.09,91.085,65.938,381.939
10.0.0.180:5000/localmongo:latest,2024-06-03T15:24:06Z,73.9 MiB,2.812,213.7,92.571,67.007,376.09
10.0.0.180:5000/localmongo:latest,2024-06-03T15:50:12Z,73.9 MiB,2.817,252.34,135.96,117.68,508.797
10.0.0.180:5000/localmongo:latest,2024-06-03T15:36:06Z,73.9 MiB,2.739,204.56,88.878,64.429,360.606
10.0.0.180:5000/localmongo:latest,2024-06-03T15:52:25Z,73.9 MiB,2.811,192.22,82.644,64.088,341.763
10.0.0.180:5000/localmongo:latest,2024-06-03T15:48:27Z,73.9 MiB,2.799,197.83,85.562,66.118,352.309
10.0.0.180:5000/localmongo:latest,2024-06-03T15:44:32Z,73.9 MiB,2.761,208.69,91.401,65.398,368.25
10.0.0.180:5000/localmongo:latest,2024-06-03T15:23:38Z,73.9 MiB,2.819,211.83,91.867,66.255,372.771
10.0.0.180:5000/localmongo:latest,2024-06-03T15:29:03Z,73.9 MiB,2.712,197.48,85.333,65.19,350.715
10.0.0.180:5000/localmongo:latest,2024-06-03T15:56:02Z,73.9 MiB,2.761,202.14,84.154,63.222,352.277
10.0.0.180:5000/localmongo:latest,2024-06-03T15:56:55Z,73.9 MiB,2.668,204.56,89.805,65.417,362.45
10.0.0.180:5000/localmongo:latest,2024-06-03T15:45:24Z,73.9 MiB,2.816,228,96.853,70.411,398.08
10.0.0.180:5000/localmongo:latest,2024-06-03T15:29:56Z,73.9 MiB,2.773,205.47,83.057,64.802,356.102
10.0.0.180:5000/localmongo:latest,2024-06-03T15:54:42Z,73.9 MiB,2.76,214.55,91.293,65.829,374.432
10.0.0.180:5000/localmongo:latest,2024-06-03T15:55:08Z,73.9 MiB,2.623,203.13,87.946,66.797,360.496
10.0.0.180:5000/localmongo:latest,2024-06-03T15:34:18Z,73.9 MiB,2.747,200.77,82.052,64.168,349.737
10.0.0.180:5000/localmongo:latest,2024-06-03T15:25:30Z,73.9 MiB,2.127,196.76,84.172,65.18,348.239
10.0.0.180:5000/localmongo:latest,2024-06-03T15:41:51Z,73.9 MiB,2.771,215.88,95.046,69.038,382.735
10.0.0.180:5000/localmongo:latest,2024-06-03T15:50:37Z,73.9 MiB,2.595,213.6,95.766,70.001,381.962
10.0.0.180:5000/localmongo:latest,2024-06-03T15:47:35Z,73.9 MiB,2.822,219.7,91.836,69.938,384.296
10.0.0.180:5000/localmongo:latest,2024-06-03T15:25:58Z,73.9 MiB,2.792,200.01,83.245,64.834,350.881
10.0.0.180:5000/localmongo:latest,2024-06-03T15:39:38Z,73.9 MiB,2.903,207.9,91.643,65.504,367.95
10.0.0.180:5000/localmongo:latest,2024-06-03T15:56:28Z,73.9 MiB,2.634,212.94,83.78,65.117,364.471
10.0.0.180:5000/localmongo:latest,2024-06-03T16:25:29Z,74.0 MiB,2.655,198.36,88.317,67.336,356.668
10.0.0.180:5000/localmongo:latest,2024-06-03T16:28:07Z,74.0 MiB,2.751,209.41,88.832,66.012,367.005
10.0.0.180:5000/localmongo:latest,2024-06-03T16:30:21Z,74.0 MiB,2.587,191.33,86.16,65.021,345.098
10.0.0.180:5000/localmongo:latest,2024-06-03T16:16:06Z,74.0 MiB,3.004,216.86,96.649,73.082,389.595
10.0.0.180:5000/localmongo:latest,2024-06-03T16:05:45Z,74.0 MiB,3.094,214.95,88.434,64.533,371.011
10.0.0.180:5000/localmongo:latest,2024-06-03T16:26:22Z,74.0 MiB,3.099,196.99,81.947,63.3,345.336
10.0.0.180:5000/localmongo:latest,2024-06-03T16:08:54Z,74.0 MiB,2.804,202.52,82.794,64.496,352.614
10.0.0.180:5000/localmongo:latest,2024-06-03T16:15:39Z,74.0 MiB,2.321,225.26,105.81,80.685,414.076
10.0.0.180:5000/localmongo:latest,2024-06-03T16:12:58Z,74.0 MiB,2.802,222.04,93.777,68.531,387.15
10.0.0.180:5000/localmongo:latest,2024-06-03T16:07:06Z,74.0 MiB,2.719,199.13,84.377,61.139,347.365
10.0.0.180:5000/localmongo:latest,2024-06-03T16:19:14Z,74.0 MiB,2.66,207.93,89.097,64.522,364.209
10.0.0.180:5000/localmongo:latest,2024-06-03T16:06:39Z,74.0 MiB,2.758,219.04,95.214,70.468,387.48
10.0.0.180:5000/localmongo:latest,2024-06-03T16:17:00Z,74.0 MiB,2.595,183.25,85.067,64.511,335.423
10.0.0.180:5000/localmongo:latest,2024-06-03T16:22:50Z,74.0 MiB,2.502,197.68,90.921,68.746,359.849
10.0.0.180:5000/localmongo:latest,2024-06-03T16:12:04Z,74.0 MiB,2.724,199.96,89.546,65.2,357.43
10.0.0.180:5000/localmongo:latest,2024-06-03T16:31:13Z,74.0 MiB,2.673,207.8,89.332,64.706,364.511
10.0.0.180:5000/localmongo:latest,2024-06-03T16:12:31Z,74.0 MiB,3.028,201.42,86.64,64.859,355.947
10.0.0.180:5000/localmongo:latest,2024-06-03T16:27:41Z,74.0 MiB,2.738,200.38,88.644,64.592,356.354
10.0.0.180:5000/localmongo:latest,2024-06-03T16:24:10Z,74.0 MiB,2.71,201.66,83.43,64.725,352.525
10.0.0.180:5000/localmongo:latest,2024-06-03T16:02:38Z,74.0 MiB,2.812,213.98,94.366,69.218,380.376
10.0.0.180:5000/localmongo:latest,2024-06-03T16:06:12Z,74.0 MiB,2.662,192.09,83.194,63.059,341.005
10.0.0.180:5000/localmongo:latest,2024-06-03T16:29:27Z,74.0 MiB,2.972,198.82,84.602,64.727,351.121
10.0.0.180:5000/localmongo:latest,2024-06-03T16:28:59Z,74.0 MiB,2.705,208.25,88.691,66.78,366.426
10.0.0.180:5000/localmongo:latest,2024-06-03T16:27:14Z,74.0 MiB,1.576,165.81,69.945,53.873,291.204
10.0.0.180:5000/localmongo:latest,2024-06-03T16:20:35Z,74.0 MiB,2.764,200.2,84.645,63.565,351.174
10.0.0.180:5000/localmongo:latest,2024-06-03T16:11:38Z,74.0 MiB,2.778,212.99,91.216,67.602,374.586
10.0.0.180:5000/localmongo:latest,2024-06-03T16:26:48Z,74.0 MiB,2.772,224.08,88.487,64.881,380.22
10.0.0.180:5000/localmongo:latest,2024-06-03T16:08:00Z,74.0 MiB,2.615,201.89,88.166,66.377,359.048
10.0.0.180:5000/localmongo:latest,2024-06-03T16:29:54Z,74.0 MiB,2.861,211.82,89.668,65.396,369.745
10.0.0.180:5000/localmongo:latest,2024-06-03T16:14:47Z,74.0 MiB,2.782,233.19,93.667,68.842,398.481
10.0.0.180:5000/localmongo:latest,2024-06-03T16:25:03Z,74.0 MiB,2.791,210.5,87.902,64.549,365.742
10.0.0.180:5000/localmongo:latest,2024-06-03T16:21:28Z,74.0 MiB,2.607,210.79,92.539,71.18,377.116
10.0.0.180:5000/localmongo:latest,2024-06-03T16:01:46Z,74.0 MiB,2.677,200.55,90.102,65.834,359.163
10.0.0.180:5000/localmongo:latest,2024-06-03T16:23:43Z,74.0 MiB,2.844,218.22,96.664,71.812,389.54
