Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time
10.0.0.180:5000/localredis:latest,2024-05-29T10:30:59Z,3.4 MiB,674,103.62,7.808,4.913,117.015
10.0.0.180:5000/localredis:latest,2024-05-29T03:13:00Z,3.4 MiB,469,85.419,5.157,3.388,94.433
10.0.0.180:5000/localredis:latest,2024-05-28T22:15:59Z,3.4 MiB,362,74.63,4.18,2.773,81.945
10.0.0.180:5000/localredis:latest,2024-05-29T06:57:06Z,3.4 MiB,653,88.486,6.773,4.458,100.37
10.0.0.180:5000/localredis:latest,2024-05-29T01:27:18Z,3.4 MiB,541,87.232,5.438,3.552,96.763
10.0.0.180:5000/localredis:latest,2024-05-29T04:29:11Z,3.4 MiB,756,112.38,7.363,5.067,125.566
10.0.0.180:5000/localredis:latest,2024-05-29T01:07:27Z,3.4 MiB,643,92.99,6.911,4.485,105.029
10.0.0.180:5000/localredis:latest,2024-05-28T23:28:44Z,3.4 MiB,674,98.741,7.126,4.654,111.195
10.0.0.180:5000/localredis:latest,2024-05-29T01:46:54Z,3.4 MiB,615,101.83,6.971,4.553,113.969
10.0.0.180:5000/localredis:latest,2024-05-28T20:53:52Z,3.5 MiB,642,94.361,7.346,5.075,107.424
10.0.0.180:5000/localredis:latest,2024-05-29T10:23:19Z,3.4 MiB,506,90.137,5.495,3.425,99.563
10.0.0.180:5000/localredis:latest,2024-05-29T06:24:11Z,3.4 MiB,627,100.69,7.091,4.717,113.125
10.0.0.180:5000/localredis:latest,2024-05-29T01:49:01Z,3.4 MiB,637,109.02,6.936,4.61,121.203
10.0.0.180:5000/localredis:latest,2024-05-29T00:10:30Z,3.4 MiB,623,102.95,7.192,4.841,115.606
10.0.0.180:5000/localredis:latest,2024-05-29T10:43:57Z,3.4 MiB,550,93.261,6.766,4.267,104.844
10.0.0.180:5000/localredis:latest,2024-05-29T04:05:28Z,3.4 MiB,660,97.016,7.139,4.673,109.488
10.0.0.180:5000/localredis:latest,2024-05-29T06:22:08Z,3.4 MiB,416,83.893,4.555,3.154,92.018
10.0.0.180:5000/localredis:latest,2024-05-29T02:13:52Z,3.4 MiB,622,103.81,5.226,3.692,113.35
10.0.0.180:5000/localredis:latest,2024-05-29T02:55:17Z,3.4 MiB,679,105.97,7.732,4.902,119.283
10.0.0.180:5000/localredis:latest,2024-05-28T20:31:56Z,3.5 MiB,644,110.46,7.2,4.986,123.29
10.0.0.180:5000/localredis:latest,2024-05-29T08:44:38Z,3.4 MiB,564,93.786,6.855,4.593,105.798
10.0.0.180:5000/localredis:latest,2024-05-29T05:09:39Z,3.4 MiB,689,110.22,7.738,4.822,123.469
10.0.0.180:5000/localredis:latest,2024-05-29T04:37:38Z,3.4 MiB,634,99.527,7.276,5.003,112.44
10.0.0.180:5000/localredis:latest,2024-05-29T04:42:32Z,3.4 MiB,457,88.003,5.04,3.593,97.093
10.0.0.180:5000/localredis:latest,2024-05-29T09:30:10Z,3.4 MiB,669,104.22,6.874,4.524,116.287
10.0.0.180:5000/localredis:latest,2024-05-28T21:51:20Z,3.5 MiB,662,116.72,8.006,5.073,130.461
10.0.0.180:5000/localredis:latest,2024-05-29T05:02:35Z,3.4 MiB,621,99.587,7.016,4.668,111.892
10.0.0.180:5000/localredis:latest,2024-05-29T04:42:01Z,3.4 MiB,683,98.235,7.309,4.749,110.976
10.0.0.180:5000/localredis:latest,2024-05-29T02:17:23Z,3.4 MiB,727,116.09,9.801,6.966,133.584
10.0.0.180:5000/localredis:latest,2024-05-29T07:28:27Z,3.4 MiB,628,104.81,7.06,4.811,117.309
10.0.0.180:5000/localredis:latest,2024-05-29T01:52:31Z,3.4 MiB,424,93.768,4.758,3.251,102.201
10.0.0.180:5000/localredis:latest,2024-05-28T21:53:26Z,3.5 MiB,615,105.99,7.045,4.835,118.485
