Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time (ms)
10.0.0.180:5000/localcpusinglecore:latest,2024-05-27T17:59:59Z,4.3 MiB,240 µs,81.793 ms,4.23 ms,3.043 ms,89.306
