Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time (ms)
10.0.0.180:5000/localcpusinglecore:latest,2024-05-27T05:36:23Z,4.3 MiB,517 µs,98.816 ms,8.026 ms,5.357 ms,112.716
