Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time (ms)
10.0.0.180:5000/localcpusinglecore:latest,2024-05-27T08:34:40Z,4.3 MiB,485 µs,100.64 ms,10.955 ms,8.15 ms,120.23
