Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time (ms)
10.0.0.180:5000/localredis:latest,2024-05-27T19:31:54Z,2.3 MiB,383 µs,72.944 ms,3.464 ms,2.205 ms,78.996
